key,evaluation,classification,title,code,journal,publisher,ISSN,date,author_count,author_rank,author_names
2003210862331746FB8BB05471C7A577C7B7CBBC0,국내공인학술지,국내공인등재,디스플레이에서 조도와 대비비에 따른 가독성 비교 연구,RD03374,한국인터넷방송통신학회 논문지,한국인터넷방송통신학회,2289-0238,201708,2,제1저자,"홍지영, 민장근"
2003210862331746FB8BB05471C7A577C7B7CBBC0,국내공인학술지,국내공인등재,중심와 시각에서 색채 자극의 크기에 따른 컬러 어피어런스 연구,RD03374,한국인터넷방송통신학회 논문지,한국인터넷방송통신학회,2289-0238,201806,1,제1저자,홍지영
2003210862331746FB8BB05471C7A577C7B7CBBC0,국내공인학술지,국내공인등재,디스플레이에서 시지각 특성이 반영된 색상 속성 이동 현상 연구,RD03374,한국인터넷방송통신학회 논문지,한국인터넷방송통신학회,2289-0238,201806,1,제1저자,홍지영
2003210862331746FB8BB05471C7A577C7B7CBBC0,국내공인학술지,국내공인등재,"깊이감 향상을 위한 질감, 색온도, 대비비 관련 특성 연구",RD03374,한국인터넷방송통신학회 논문지,한국인터넷방송통신학회,2289-0238,201808,1,제1저자,홍지영
2003210862331746FB8BB05471C7A577C7B7CBBC0,국내공인학술지,국내공인등재,그래픽 영상에서 입체감과 색채 속성의 연관성 관련 연구,RD03374,한국인터넷방송통신학회 논문지,한국인터넷방송통신학회,2289-0238,201904,1,제1저자,홍지영
2003210A40C79196CBF4F4D9169A974E2EF287A9C,국내공인학술지,국내공인등재,ISDS 포럼쇼핑 방지를 위한 투자협정상 MFN 배제조항,RD02870,중재연구,한국중재학회,1226-3699,201812,1,제1저자,허난이
2003210A40C79196CBF4F4D9169A974E2EF287A9C,국내공인학술지,국내공인등재후보,투자조약과 지적재산권 보호: 한국의 투자조약 분석,RC02953,통상법률,법무부,1598-4915,201704,1,제1저자,허난이
2003210A40C79196CBF4F4D9169A974E2EF287A9C,국제공인학술지,SSCI,Historical and Strategic Concern over the US-China Trade War: Will They Be within the WTO?,SS03759,JOURNAL OF EAST ASIA AND INTERNATIONAL LAW,"YIJUN INSTITUTE INTERNATIONAL LAW, 56 MIGARO, KWANGJIN-GU 302, SEOUL, SOUTH KOREA, 143-825",1976-9229,201811,1,제1저자,Nany Hur
2003210E8F765EAA0E59799B4652968FB0DD06AF8,국내공인학술지,국내공인등재,경영자 지분율이 타인자본비용에 미치는 영향: 한국 상장기업을 중심으로,RD01726,기업경영연구,한국기업경영학회,1229-957X,201704,2,제1저자,"전홍민, 박성종"
2003210E8F765EAA0E59799B4652968FB0DD06AF8,국내공인학술지,국내공인등재,Corporate Cash Holdings and the Effect of Chaebol Affiliated on the Implied Cost of Equity Capital: Evidence from Korea,RD01492,보험금융연구,보험연구원,1226-7481,201805,1,제1저자,전홍민
2003210E8F765EAA0E59799B4652968FB0DD06AF8,국제공인학술지,SSCI,"CEO pay disparity, chaebol affiliations, and implied cost of equity capital",SS04085,FINANCE RESEARCH LETTERS,"ACADEMIC PRESS INC ELSEVIER SCIENCE, 525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495",1544-6123,201911,1,제1저자,전홍민
2003210E8F765EAA0E59799B4652968FB0DD06AF8,국제공인학술지,SSCI,Does Corporate Philanthropic Giving Reduce Analyst Earnings Dispersion? : Evidence from Korea,SS03177,CORPORATE SOCIAL RESPONSIBILITY AND ENVIRONMENTAL MANAGEMENT,"JOHN WILEY & SONS INC, 111 RIVER ST, HOBOKEN, USA, NJ, 07030",1535-3958,201908,1,제1저자,전홍민
2003210E8F765EAA0E59799B4652968FB0DD06AF8,국제공인학술지,SSCI,The Impact of Corporate Charitable Contributions on Audit Hours,SS04044,SUSTAINABILITY,MDPI,2071-1050,201902,3,제1저자,"전홍민, 윤용석, 추재연"
2003210E8F765EAA0E59799B4652968FB0DD06AF8,국제공인학술지,SSCI,The Effect of Foreign Investors on the Cost of Equity Capital in Korean Stock Market,SS02643,KOREA OBSERVER,"INST KOREAN STUDIES, CPO BOX 3410, SEOUL, SOUTH KOREA, 100-364",0023-3919,201812,2,교신저자,"이창섭, 전홍민"
2003210E8F765EAA0E59799B4652968FB0DD06AF8,국제공인학술지,SSCI,Does Analyst Coverage Enhance Firms’ Corporate Social Performance Evidence from Korea,SS04044,SUSTAINABILITY,MDPI,2071-1050,201807,2,제1저자,"전홍민, 신상이"
2003210E8F765EAA0E59799B4652968FB0DD06AF8,국제공인학술지,SSCI,The Impact of Labor Union Influence on Corporate Social Responsibility,SS04044,SUSTAINABILITY,MDPI,2071-1050,201806,2,제1저자,"전홍민, 신상이"
2003210E8F765EAA0E59799B4652968FB0DD06AF8,국제수준학술지,SCOPUS,Labor union and real earnings management,SP22020,GLOBAL BUSINESS AND FINANCE REVIEW,People & Global Business Association,1088-6931 ,201712,2,제1저자,"전홍민, 신상이"
2003210E8F765EAA0E59799B4652968FB0DD06AF8,국제수준학술지,SCOPUS,A comparison of investors’ and analysts’ biases in interpreting book-tax difference: Evidence from Korean stock market,SP22020,GLOBAL BUSINESS AND FINANCE REVIEW,People & Global Business Association,1088-6931 ,201706,2,제1저자,"전홍민, 심준용"
2003210EC1D05E3809B4F010AD9758B8F6B9E8369,국내공인학술지,국내공인등재,"자율실습교육에서 스마트폰 동영상을 활용한 자가평가 학습법이 간호술기 수행능력, 자율실습만족도, 학습동기에 미치는 효과: 유치도뇨를 중심으로",RD01334,기본간호학회지,기본간호학회,1225-9012,201705,2,교신저자,"장은화, 박수현"
2003210EC1D05E3809B4F010AD9758B8F6B9E8369,국내공인학술지,국내공인등재후보,시뮬레이션 프리브리핑 사전학습이 간호대생의 시뮬레이션 교육만족도에 미치는 영향,RC03287,한국간호시뮬레이션학회지,한국간호시뮬레이션학회,2288-6087,201812,2,교신저자,"김미영, 박수현"
2003210EC1D05E3809B4F010AD9758B8F6B9E8369,국내공인학술지,국내공인등재,아로마 요법이 임상실습 중 간호대학생의 스트레스와 기분에 미치는 영향,RD01441,한국산학기술학회논문지,한국산학기술학회,1975-4701,201812,1,교신저자,박수현
2003210EC1D05E3809B4F010AD9758B8F6B9E8369,국내공인학술지,국내공인등재,"아로마 손 마사지가 간호대학생의 스트레스, 피로와 수면에 미치는 효과",RD01334,기본간호학회지,기본간호학회,1225-9012,201905,2,교신저자,"박현주, 박수현"
2003210EC1D05E3809B4F010AD9758B8F6B9E8369,국내공인학술지,국내공인등재,Effects of Two Music Therapy Methods on Agitation and Anxiety among Patients Weaning off Mechanical Ventilation: A Pilot Study,RD01334,기본간호학회지,기본간호학회,1225-9012,201905,2,교신저자,"박종연, 박수현"
2003210EC1D05E3809B4F010AD9758B8F6B9E8369,국내공인학술지,국내공인등재,기본간호학실습 안전실태 조사,RD01334,기본간호학회지,기본간호학회,1225-9012,201905,10,공동저자,"정승교, 신윤희, 박수현, 최동원, 정혜선, 김현주, 김지수, 송경애, 박형숙, 강영미"
2003210EC1D05E3809B4F010AD9758B8F6B9E8369,국제공인학술지,SSCI,Effects of an intensive clinical skills course on senior nursing students' self-confidence and clinical competence: A quasi-experimental post-test stu,SS01258,NURSE EDUCATION TODAY,CHURCHILL LIVINGSTONE,0260-6917,201802,1,교신저자,Soohyun Park
2003210EC1D05E3809B4F010AD9758B8F6B9E8369,국제공인학술지,SSCI,"Associations of stress, self-esteem, and collective efficacy with flow in simulation among nursing students: A descriptive cross-sectional study",SS01258,NURSE EDUCATION TODAY,CHURCHILL LIVINGSTONE,0260-6917,201812,2,교신저자,"김미영, 박수현"
2003220038285BC4762FB850B353CA8C2B7B9A0DA,국제공인학술지,SCIE,Estimation and Forecasting of Sovereign Credit Rating Migration Based on Regime Switching Markov Chain,EX11548,IEEE ACCESS,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2169-3536,201908,4,교신저자,"오승열, 송재욱, 장우진, 이민혁"
2003220038285BC4762FB850B353CA8C2B7B9A0DA,국제공인학술지,SCI,Asymmetric multi-fractality in the U.S. stock indices using index-based model of A-MFDFA,SC00769,CHAOS SOLITONS & FRACTALS,PERGAMON-ELSEVIER SCIENCE LTD,0960-0779,201704,4,제1저자,"이민혁, 송재욱, 박지환, 장우진"
2003220038285BC4762FB850B353CA8C2B7B9A0DA,국제공인학술지,SCI,Asymmetric market efficiency using the index-based asymmetric-MFDFA,SC04066,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,ELSEVIER SCIENCE BV,0378-4371,201812,4,제1저자,"이민혁, 송재욱, 김선도, 장우진"
20032200959B9092453E2B55725B45F10D8DF02B3,국내공인학술지,국내공인등재,국제정치학에서 여성 평화 가설의 발전과 한계에 대한 탐색적 고찰,RD02306,평화학연구,사단법인 한국평화연구학회,1738-2580,201703,1,교신저자,김영준
20032200959B9092453E2B55725B45F10D8DF02B3,국내공인학술지,국내공인등재,트럼프 행정부 출범 후 미국의 대외안보 정책과 중국 정책 전망: 세력전이론의 관점,RD02447,국방연구,국방대학교 국가안전보장문제연구소,1229-3598,201703,1,교신저자,김영준
20032200959B9092453E2B55725B45F10D8DF02B3,국내공인학술지,국내공인등재,A Comparative Analysis of the AIIB and the ADB: A Challenge or an Integration?,RD03119,현대중국연구,현대중국학회,1598-821X,201803,3,제1저자,"김영준, Gordon Gatlin, Paul Kim"
20032200959B9092453E2B55725B45F10D8DF02B3,국내공인학술지,국내공인등재,Do Mothers Stop War?: Multivariate Linear Regression Analysis On The Maternal Peace Hypothesis,RD02306,평화학연구,사단법인 한국평화연구학회,1738-2580,201806,1,제1저자,김영준
20032200959B9092453E2B55725B45F10D8DF02B3,국내공인학술지,국내공인등재,동북아시아 해양영토 갈등에 대한 컴퓨터 모델링 분석,RD01002,한국동북아논총,한국동북아학회,1229-3334,201809,1,교신저자,김영준
20032200959B9092453E2B55725B45F10D8DF02B3,국내공인학술지,국내공인등재,트럼프 행정부의 이민 정책과 파급효과: 아시아 태평양 지역을 중심으로,RD03571,세계지역연구논총,한국세계지역학회,1598-5946,201809,1,교신저자,김영준
20032200959B9092453E2B55725B45F10D8DF02B3,국내공인학술지,국내공인등재,미국의 대북 불가침 약속 사례에 대한 이론적 평가,RD01002,한국동북아논총,한국동북아학회,1229-3334,201903,1,교신저자,김영준
20032200959B9092453E2B55725B45F10D8DF02B3,국내공인학술지,국내공인등재,미국 중간선거에 대한 안보위협의 영향력 연구,RD02306,평화학연구,사단법인 한국평화연구학회,1738-2580,201903,1,교신저자,김영준
20032200959B9092453E2B55725B45F10D8DF02B3,국제수준학술지,SCOPUS,"China-North Korea Relations: at a crossroads or same old, same old",SP22297,Asian Education and Development Studies,Emerald,2046-3162,201907,1,교신저자,Kim Young Joon
20032202AD5D94ECFF3B0052DB4C28750B1FD6EB0,국제공인학술지,SSCI,"Co-Occurrence and Predictors of Three Commonly Occurring Behavioral Symptoms in Dementia: Agitation, Aggression, and Rejection of Care",SS00075,AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,AMER PSYCHIATRIC PRESS,1064-7481,201705,3,제1저자,"Seung Woo Choi, Chakra Budhathoki, Laura Gitlin"
20032202AD5D94ECFF3B0052DB4C28750B1FD6EB0,국제공인학술지,SSCI,"Impact of three dementia?related behaviors on caregiver depression: The role of rejection of care, aggression, and agitation.",SS00659,INTERNATIONAL JOURNAL OF GERIATRIC PSYCHIATRY,JOHN WILEY & SONS LTD,0885-6230,201907,3,제1저자,"Seung Woo Choi, Chakra Budhathoki, Laura Gitlin"
20032202AD5D94ECFF3B0052DB4C28750B1FD6EB0,국제공인학술지,SSCI,Mentoring in research-focused doctoral nursing programs and student perceptions of career readiness in the United States,SS01016,JOURNAL OF PROFESSIONAL NURSING,W B SAUNDERS CO,8755-7223,201910,8,공동저자,"Paula Nersesian, Laura Starbird, Damali Wilson, Christina Marea, Melissa Uveges, Scott Seung W. Choi, Sarah Szanton, Maan Isabella Cajita"
20032202EE3EA7D2547FDF46BDFB5A5F1AA2BCBD1,국내공인학술지,국내공인등재,신규간호사의 현실충격 경험에 관한 포커스 그룹 연구,RD04097,질적연구,질적연구학회,1229-8417,201811,3,제1저자,"윤희장, 곽은미, 김현수"
20032202EE3EA7D2547FDF46BDFB5A5F1AA2BCBD1,국내공인학술지,국내공인등재,임상에서의 생존: 여성간호사에 대한 남성간호사의 적응 과정,RD04319,문화기술의 융합,국제문화기술진흥원,2384-0358,201905,2,교신저자,"김현수, 윤희장"
20032202EE3EA7D2547FDF46BDFB5A5F1AA2BCBD1,국내공인학술지,국내공인등재,여성간호사에게 인식된  남성간호사와 여성간호사의  상이점,RD04319,문화기술의 융합,국제문화기술진흥원,2384-0358,201905,2,교신저자,"김현수, 윤희장"
20032202EE3EA7D2547FDF46BDFB5A5F1AA2BCBD1,국내공인학술지,국내공인등재후보,간호사의 직장 내 폭력상황  대처경험,RC03029,문화기술의 융합,국제문화기술진흥원,2384-0358,201811,3,교신저자,"김현수, 윤희장, 곽은미"
20032202EE3EA7D2547FDF46BDFB5A5F1AA2BCBD1,국내공인학술지,국내공인등재,"간호학과 신입생의 성격유형, 학습스타일과 학업성취도의  관계",RD04319,문화기술의 융합,국제문화기술진흥원,2384-0358,201905,3,제1저자,"윤희장, 곽은미, 권선영"
20032202EE3EA7D2547FDF46BDFB5A5F1AA2BCBD1,국제수준학술지,SCOPUS,The Experience of becoming a Male Nurse in the Clinical Process using Parse's Research Methodology,SP08419,Information,International Information Institute,1343-4500,201705,3,제1저자,"윤희장, 곽은미, 정현철"
200322031CEBA3C3D202E580B3E625CFD2B8C54E8,국내공인학술지,국내공인등재후보,스크린 매체와 인쇄 매체의 관계 설정을 전제한 그래픽 디자인 교육 과정의 결과와 확장 가능성,RC02795,글짜씨,한국타이포그라피학회,2093-1166,201706,1,교신저자,배민기
20032204166B7A9A60B5C450254712CE2DF86AB69,국내공인학술지,국내공인등재,가산자료 모형을 이용한 정액형 입원보험 가입자의 의료이용량 실증분석,RD02612,보험학회지,한국보험학회,1229-8611,201901,4,공동저자,"이우주, 김정환, 김영대, 고방원"
20032204166B7A9A60B5C450254712CE2DF86AB69,국내공인학술지,국내공인등재,호우피해자료에서의 고차원 자료 및 다중공선성 문제를 해소한 회귀모형 개발,RD02518,대한토목학회논문집(국문),대한토목학회,1015-6348,201801,4,제1저자,"김정환, 박지현, 최창현, 김형수"
20032204166B7A9A60B5C450254712CE2DF86AB69,국내공인학술지,국내공인등재,주성분 분석과 로지스틱 회귀모형을 이용한 호우피해 예측함수 개발,RD01697,한국방재학회논문집,한국방재학회,1738-2424,201712,6,공동저자,"최창현, 김종성, 이명진, 김정환, 이우주, 김형수"
20032204166B7A9A60B5C450254712CE2DF86AB69,국내공인학술지,국내공인등재,통계적 방법론을 이용한 호우피해예측함수 개발,RD01697,한국방재학회논문집,한국방재학회,1738-2424,201706,6,공동저자,"최창현, 김종성, 김정환, 김한용, 이우주, 김형수"
20032204166B7A9A60B5C450254712CE2DF86AB69,국내공인학술지,국내공인등재,태풍 피해유형 분석과 태풍피해예측함수 개발,RD01697,한국방재학회논문집,한국방재학회,1738-2424,201704,3,제1저자,"김정환, 김태균, 이보림"
20032204166B7A9A60B5C450254712CE2DF86AB69,국제공인학술지,SCIE,Development of Combined Heavy Rain Damage Prediction Models with Machine Learning,EX10722,WATER,"MDPI AG, POSTFACH, BASEL, SWITZERLAND, CH-4005",2073-4441,201911,4,교신저자,"Changhyun Choi, Jeonghwan Kim, Jungwook Kim, Hung Soo Kim"
20032204166B7A9A60B5C450254712CE2DF86AB69,국제공인학술지,SCIE,On testing the hidden heterogeneity in negative binomial regression models,EX04116,METRIKA,PHYSICA-VERLAG GMBH & CO,0026-1335,201905,2,제1저자,"Jeonghwan Kim, Woojoo Lee"
20032204166B7A9A60B5C450254712CE2DF86AB69,국제공인학술지,SCIE,Development of Heavy Rain Damage Prediction Model Using Machine Learning Based on Big Data,EX10456,ADVANCES IN METEOROLOGY,"HINDAWI PUBLISHING CORPORATION, 410 PARK AVENUE, 15TH FLOOR, #287 PMB, NEW YORK, USA, NY, 10022",1687-9309,201806,6,공동저자,"Changhyun Choi, Jeonghwan Kim, Jongsung Kim, Donghyun Kim, Younghye Bae, Hung Soo Kim"
200322056DC3476F3B80D311F5EFEAED52A9ED6E6,국내공인학술지,국내공인등재,한국어 말하기 능력 신장을 위한 플립드 러닝 (flipped learning) 기반 문법 교육 방안 연구,RD03480,교육문화연구,인하대학교 교육연구소,1598-9283,201703,2,교신저자,"이경, 윤영"
200322056DC3476F3B80D311F5EFEAED52A9ED6E6,국내공인학술지,국내공인등재후보,한국어 강사의 '찾아가는 한국어 교육' 프로그램 참여 경험에 관한 연구,RC03434,전남대학교 한국어문학연구소 학술지 어문논총,전남대학교 한국어문학연구소,1975-6178,202002,2,교신저자,"문은희, 윤영"
200322056DC3476F3B80D311F5EFEAED52A9ED6E6,국내공인학술지,국내공인등재,한국어 학습자의 영화 리터리시 능력 함양을 위한 수업 모형 연구,RD04332,문화교류와 다문화교육,한국국제문화교류학회,2287-2825,202002,1,제1저자,윤영
200322056DC3476F3B80D311F5EFEAED52A9ED6E6,국내공인학술지,국내공인등재,중국출생 북한이탈주민 자녀의 한국어 학습 동기에 관한 연구 - 합의적 질적 연구 방법을 중심으로,RD02046,외국어로서의 한국어교육,연세대학교 언어연구교육원 한국어학당,1598-8201,201908,2,교신저자,"문은희, 윤영"
200322056DC3476F3B80D311F5EFEAED52A9ED6E6,국내공인학술지,국내공인등재,역사영화를 활용한 한국문화교육 방법 연구 - 한국어 및 한국학 전공 외국인 학습자를 대상으로,RD04035,문화교류연구,한국국제문화교류학회,2287-2825,201905,1,제1저자,윤영
200322056DC3476F3B80D311F5EFEAED52A9ED6E6,국내공인학술지,국내공인등재,한국어교육에서 고전설화를 활용한 ‘효’의 가치 교육 방안 연구: 『삼국유사』「孝善」編의 효행 설화를 중심으로,RD03480,교육문화연구,인하대학교 교육연구소,1598-9283,201902,1,제1저자,윤영
200322056DC3476F3B80D311F5EFEAED52A9ED6E6,국내공인학술지,국내공인등재,특수 목적 교육으로서의 이민자 대상 한국어 교육과정과 교재 개선 방향 연구 -법무부 사회통합프로그램을 중심으로-,RD03465,한국언어문화학,국제한국언어문화학회,1738-2793,201804,4,공동저자,"이미향, 윤영, 최은지, 박진욱"
200322056DC3476F3B80D311F5EFEAED52A9ED6E6,국내공인학술지,국내공인등재,한국어교육에서 상호작용 증진을 위한 교육용 애플리케이션 활용 방안 연구 -플립드 러닝 수업에서의 본시 수업(In-Class) 활동을 중심으로-,RD02790,이중언어학,이중언어학회,1229-1757,201803,2,제1저자,"윤영, 이경"
20032206E47633CFD63E61F429882DCAD5D446CB2,국내공인학술지,국내공인등재,Designing Effective Virtual Training: A Case Study in Maritime Safety,RD02508,대한인간공학회지,대한인간공학회,1229-1684,201706,2,제1저자,"정진기, 김홍태"
20032206E47633CFD63E61F429882DCAD5D446CB2,국내공인학술지,국내공인등재,선박의 비상대응훈련 개선을 위한 HSTPA 모델에 관한 연구,RD01693,해양환경안전학회지,해양환경안전학회,1229-3431,201906,3,공동저자,"한기영, 정진기, 안영중"
20032206E47633CFD63E61F429882DCAD5D446CB2,국제공인학술지,SCIE,Effects of interface on procedural skill transfer in virtual training: Lifeboat launching operation study,EX06713,COMPUTER ANIMATION AND VIRTUAL WORLDS,JOHN WILEY & SONS LTD,1546-4261,201805,2,제1저자,"Jinki Jung, Young Joong Ahn"
20032206E47633CFD63E61F429882DCAD5D446CB2,기타외국학술지,NULL,Annotation vs. Virtual Tutor: Comparative Analysis on the Effectiveness of Visual Instructions in Immersive Virtual Reality,Y      ,IEEE International Symposium on Mixed and Augmented Reality (국제우수학술대회),IEEE,NULL,201910,8,교신저자,"Hyeopwoo Lee, Hyejin Kim, Diego  Vilela Monteiro, Youngnoh Goh, Daseong Han, Hai-Ning Liang, Hyun Seung Yang, Jinki Jung"
20032206E47633CFD63E61F429882DCAD5D446CB2,기타외국학술지,NULL,Ensuring Safety in Augmented Reality from Trade-off Between Immersion and Situation Awareness,Y      ,IEEE International Symposium on Mixed and Augmented Reality (국제우수학술대회),IEEE,NULL,201810,7,제1저자,"Jinki Jung, Hyeopwoo Lee, Jeehye Choi, Abhilasha Nanda, Uwe Grunefeld, Tim Claudius Stratmann, Wilko Heuten"
20032206E47633CFD63E61F429882DCAD5D446CB2,기타외국학술지,NULL,Guiding Smombies: Augmenting Peripheral Vision with Low-Cost Glasses to Shift the Attention of Smartphone Users,Y      ,IEEE International Symposium on Mixed and Augmented Reality (국제우수학술대회),IEEE,NULL,201810,7,공동저자,"Uwe Grunefeld, Tim Claudius Stratmann, Jinki Jung, Hyeopwoo Lee, Jeehye Choi, Abhilasha Nanda, Wilko Heuten"
2003220E8F765EAA0E59799B4652968FB0DD06AF8,국내공인학술지,국내공인등재,증강현실 어플리케이션 사용자의 참여와 몰입도 증진을 위한 콘텐츠 디자인 연구,RD02957,한국디자인문화학회지,한국디자인문화학회,1598-6497,201712,2,제1저자,"조희경, 김성훈"
2003220E8F765EAA0E59799B4652968FB0DD06AF8,국내공인학술지,국내공인등재,증강현실(AR) 기반 모바일 어플리케이션의 감성적 디자인 경험요소 연구,RD02957,한국디자인문화학회지,한국디자인문화학회,1598-6497,201806,2,제1저자,"조희경, 김성훈"
2003220E8F765EAA0E59799B4652968FB0DD06AF8,국내공인학술지,국내공인등재,증강현실(AR) 디지털 사이니지 광고에 나타난 어포던스 디자인 특성 연구,RD02957,한국디자인문화학회지,한국디자인문화학회,1598-6497,201809,2,제1저자,"조희경, 김성훈"
2003220E8F765EAA0E59799B4652968FB0DD06AF8,국내공인학술지,국내공인등재,증강현실(AR) 기반 교육용 콘텐츠 디자인에 나타난 에듀테인먼트 콘텐츠 요소 연구,RD02957,한국디자인문화학회지,한국디자인문화학회,1598-6497,201903,2,제1저자,"조희경, 김성훈"
2003220E8F765EAA0E59799B4652968FB0DD06AF8,국내공인학술지,국내공인등재,뉴미디어 영상 광고에서 효과적인 마케팅 전략을 위한 디자인씽킹 적용 광고 사례분석,RD02957,한국디자인문화학회지,한국디자인문화학회,1598-6497,201912,1,제1저자,조희경
2003220EC1D05E3809B4F010AD9758B8F6B9E8369,국내공인학술지,국내공인등재,중국 전기자동차 산업발전과 전망: 중국 정부의 산업육성정책 평가를 중심으로,RD03119,현대중국연구,현대중국학회,1598-821X,201703,3,제1저자,"박준기, 윤종석, 이현태"
2003220EC1D05E3809B4F010AD9758B8F6B9E8369,국내공인학술지,국내공인등재,첨단산업의 부상과 중국 산업정책의 진화 중국 드론산업의 사례,RD03119,현대중국연구,현대중국학회,1598-821X,201706,3,제1저자,"박준기, 서봉교, 오철"
2003220EC1D05E3809B4F010AD9758B8F6B9E8369,국내공인학술지,국내공인등재,신창타이( 新常態) 시대 중국 제조업의 고도화 요인 분석,RD03346,동북아경제연구,한국동북아경제학회,1225-4363,201806,3,공동저자,"이현태, 박준기, 이상훈"
2003220EC1D05E3809B4F010AD9758B8F6B9E8369,국제공인학술지,SSCI,What determines the economic size of a nation in the world:Determinants of a nation’s share in world GDP vs. per capita GDP,SS04404,STRUCTURAL CHANGE AND ECONOMIC DYNAMICS,"ELSEVIER SCIENCE BV, PO BOX 211, AMSTERDAM, NETHERLANDS, 1000 AE1.",0954-349X,201912,3,제1저자,"Jun-ki Park, Deockhyun Ryub, Keun Lee"
2003220EC1D05E3809B4F010AD9758B8F6B9E8369,국제수준학술지,SCOPUS,Indigenous Capability and Effects of Foreign Capital Flows and Repatriated Profits on Economic Growth: A Cross-country Empirical Study,SP21999,Seoul Journal of Economics,Seoul National University,1225-0279,201808,1,제1저자,Jun-ki Park
2003230038285BC4762FB850B353CA8C2B7B9A0DA,국제공인학술지,SCI,Asymptotic base loci via Okounkov bodies,SC00108,ADVANCES IN MATHEMATICS,ACADEMIC PRESS INC ELSEVIER SCIENCE,0001-8708,201801,4,제1저자,"Sung Rak Choi, Yoonsuk Hyun, Jinhyung Park, Joonyeong Won"
2003230038285BC4762FB850B353CA8C2B7B9A0DA,국제공인학술지,SCI,Okounkov bodies associated to pseudoeffective divisors,SC02362,JOURNAL OF THE LONDON MATHEMATICAL SOCIETY-SECOND SERIES,LONDON MATH SOC,0024-6107,201802,4,제1저자,"Sung Rak Choi, Yoonsuk Hyun, Jinhyung Park, Joonyeong Won"
2003230038285BC4762FB850B353CA8C2B7B9A0DA,기타외국학술지,NULL,Multi-View Reprojection Architecture for Orientation Estimation,NULL,IEEE/CVF International Conference on Computer Vision Workshop,IEEE,NULL,201911,3,공동저자,"Hee Min Choi, Hyoa Kang, Yoonsuk Hyun"
200323013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SCIE,Measuring of quality of care inpatients with stroke and acute myocardial infarction: an application of algebra effectiveness model,EX04080,MEDICINE,LIPPINCOTT WILLIAMS & WILKINS,0025-7974,201905,6,제1저자,"조경희, 남정모, 이상규, 김태현, 이선희, 박은철"
200323013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SCI,"Effects of inhaled corticosteroids /long-acting agonists in a single inhaler versus inhaled corticosteroids alone on all-cause mortality, pneumonia, a",SC03193,RESPIRATORY MEDICINE,W B SAUNDERS CO LTD,0954-6111,201709,6,제1저자,"조경희, 김영삼, 인요한, 남정모, 최영, 박은철"
200323013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SCI,The synergistic effect of breastfeeding discontinuation and cesarean section delivery on postpartum depression: A nationwide population-based cohort s,SC01779,JOURNAL OF AFFECTIVE DISORDERS,ELSEVIER SCIENCE BV,0165-0327,201704,5,공동저자,"남진영, 최영, 김주영, 조경희, 박은철"
200323013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SCIE,Incidence of Pressure Ulcers During Home and Institutional Care,EX07587,JOURNAL OF THE AMERICAN MEDICAL DIRECTORS ASSOCIATION,ELSEVIER SCIENCE INC 360 PARK AVE SOUTH NEW YORK USA NY 10010-1710,1525-8610,201707,7,공동저자,"김주영, 최영, 신재용, 장석용, 조경희, 남진영, 박은철"
200323013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SCIE,The association between number of doctors per bed and readmission of elderly doctors per bed and readmission of elderly,EX06552,BMC HEALTH SERVICES RESEARCH,BIOMED CENTRAL LTD,1472-6963,201706,5,공동저자,"이주은, 김태현, 조경희, 한규태, 박은철"
200323013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SCIE,the effect of neonatal hypothyroidism and low family income on intellectural disability: A plpulation based cohort study,EX09625,PLOS ONE,"PUBLIC LIBRARY SCIENCE, 185 BERRY ST, STE 1300, SAN FRANCISCO, USA, CA, 94107",1932-6203,201811,7,공동저자,"남진영, 최영, 정, 신재용, 조경희, 김우림, 박은철"
200323013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SCIE,Differences in faracture incidence according to caregiver type in stroke survivors,EX09536,JOURNAL OF STROKE & CEREBROVASCULAR DISEASES,"ELSEVIER SCIENCE BV, PO BOX 211, AMSTERDAM, NETHERLANDS, 1000 AE",1052-3057,201810,6,공동저자,"김주영, 조경희, 이상규, 이예슬, 박은철"
200323013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SCIE,the effects of continuity of care on hospital utilization inpatients with knee osteoarthritis: analysis of nationwide insurance data,EX06552,BMC HEALTH SERVICES RESEARCH,BIOMED CENTRAL LTD,1472-6963,201803,4,공동저자,"정보영, 조경희, 이동훈, 김소윤"
200323013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SCIE,The impact of sitting time and physical activity on major depressive disorder in south Korean adults: a cross-sectional study,EX07916,BMC PSYCHIATRY,"BIOMED CENTRAL LTD, MIDDLESEX HOUSE, 34-42 CLEVELAND ST, LONDON, ENGLAND, W1T 4LB",1471-244X,201707,6,공동저자,"남진영, 김주영, 조경희, 신재용, 박은철"
