,Title,Link,cor_A,inst,Author,vol_num,paper_type,Journal,
632,Localized surface plasmon resonance aptasensor for the highly sensitive direct detection of cortisol in human saliva,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=70&SID=F4ba8sRcX6TcLU7iG3M&page=1&doc=1,Park J,"ELSEVIER SCIENCE SA, PO BOX 564, 1001 LAUSANNE, SWITZERLAND","Jo Seongjae, Lee Wonseok, Park Joohyung, Kim Woong, Kim Woochang, Lee Gyudo, Lee Heon-Jeong, Hong Junghwa, Park Jinsung",127424,Article,SENSORS AND ACTUATORS B-CHEMICAL,
633,Electrochemical Amyloid-Based Biosensor for the Determination of Metal Ions,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=73&SID=F4ba8sRcX6TcLU7iG3M&page=1&doc=1,Park J,"ELECTROCHEMICAL SOC INC, 65 SOUTH MAIN STREET, PENNINGTON, NJ 08534 USA","Park Joohyung, Lee Wonseok, Lee Gyudo, Choi Hyunsung, Kim Minwoo, Kim Woong, Na Sungsoo, Park Jinsung",B1497-B1505,Article,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,
634,0,0,0,0,0,0,0,0,
635,Ultrasensitive detection of fibrinogen using erythrocyte membrane-draped electrochemical impedance biosensor,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=77&SID=F4ba8sRcX6TcLU7iG3M&page=1&doc=1,Park J,"ELSEVIER SCIENCE SA, PO BOX 564, 1001 LAUSANNE, SWITZERLAND","Park Joohyung, Lee Wonseok, Kim Insu, Kim Minwoo, Jo Seongjae, Kim Woong, Park Hyunjun, Lee Gyudo, Choi Wonjoon, Yoon Dae Sung",296-303,Article,SENSORS AND ACTUATORS B-CHEMICAL,
636,Microwave-induced formation of oligomeric amyloid aggregates,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=80&SID=F4ba8sRcX6TcLU7iG3M&page=1&doc=1,Yoon DS,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Lee Wonseok, Choi Yeseong, Lee Sang Won, Kim Insu, Lee Dongtak, Hong Yoochan, Lee Gyudo, Yoon Dae Sung",345604,Article,NANOTECHNOLOGY,
637,A simple and disposable carbon adhesive tape-based NO2 gas sensor,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=83&SID=F4ba8sRcX6TcLU7iG3M&page=1&doc=1,Yoon DS,"ELSEVIER SCIENCE SA, PO BOX 564, 1001 LAUSANNE, SWITZERLAND","Lee Sang Won, Lee Wonseok, Lee Dongtak, Choi Yeseong, Kim Woong, Park Jinsung, Lee Jeong Hoon, Lee Gyudo, Yoon Dae Sung",485-492,Article,SENSORS AND ACTUATORS B-CHEMICAL,
638,Adhesive Leaf Created by a Corona Discharge,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=86&SID=F4ba8sRcX6TcLU7iG3M&page=1&doc=1,Yoon DS,"NATURE PUBLISHING GROUP, MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND","Lee Wonseok, Son Jongsang, Kim Seonghyun, Yang Dongmin, Choi Seungyeop, Watanabe Rodrigo Akira, Hwang Kyo Seon, Lee Sang Woo, Lee Gyudo, Yoon Dae Sung",1737,Article,SCIENTIFIC REPORTS,
639,Recent advances in carbon material-based NO2 gas sensors,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=88&SID=F4ba8sRcX6TcLU7iG3M&page=1&doc=1,Yoon DS,"ELSEVIER SCIENCE SA, PO BOX 564, 1001 LAUSANNE, SWITZERLAND","Lee Sang Won, Lee Wonseok, Hong Yoochan, Lee Gyudo, Yoon Dae Sung",1788-1804 부: 2,Review,SENSORS AND ACTUATORS B-CHEMICAL,
640,0,0,0,0,0,0,0,0,
641,0,0,0,0,0,0,0,0,
642,Streptavidin-mirror DNA tetrahedron hybrid as a platform for intracellular and tumor delivery of enzymes,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=93&SID=F4ba8sRcX6TcLU7iG3M&page=1&doc=1,Ahn DR,"ELSEVIER SCIENCE BV, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","Kim Kyoung-Ran, Hwang Dohyeon, Kim Juhyeon, Lee Chang-Yong, Lee Wonseok, Yoon Dae Sung, Shin Dongyun, Min Sun-Joon, Kwon Ick Chan, Chung Hak Suk",1-10,Article,JOURNAL OF CONTROLLED RELEASE,
643,Construction of neurospheroids via surface modified concave microwells,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=96&SID=F4ba8sRcX6TcLU7iG3M&page=1&doc=1,Kim DH,"ELSEVIER SCIENCE INC, STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA","Lee GeonHui, Lim Jaeho, Park JiSoo, Lee Wonseok, Yoon Dae Sung, Kim Soo Hyun, Kim Myung-Ki, Lee Sang-Hoon, Kim Dong-Hwee",341-351,Article,JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY,
644,Correlation between the hierarchical structures and nanomechanical properties of amyloid fibrils,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=99&SID=F4ba8sRcX6TcLU7iG3M&page=1&doc=1,"Kwon T, Eom K","IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Lee Gyudo, Lee Wonseok, Baik Seunghyun, Kim Yong Ho, Eom Kilho, Kwon Taeyun",295701,Article,NANOTECHNOLOGY,
645,0,0,0,0,0,0,0,0,
646,Identifying DNA mismatches at single-nucleotide resolution by probing individual surface potentials of DNA-capped nanoparticles,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=102&SID=F4ba8sRcX6TcLU7iG3M&page=1&doc=1,Yoon DS,"ROYAL SOC CHEMISTRY, THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND","Lee Hyungbeen, Lee Sang Won, Lee Gyudo, Lee Wonseok, Nam Kihwan, Lee Jeong Hoon, Hwang Kyo Seon, Yang Jaemoon, Lee Hyeyoung, Kim Sangsig",538-547,Article,NANOSCALE,
647,0,0,0,0,0,0,0,0,
648,0,0,0,0,0,0,0,0,
649,0,0,0,0,0,0,0,0,
650,0,0,0,0,0,0,0,0,
651,Video on demand recommender system for internet protocol television service based on explicit information fusion,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=2&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Kim YG,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Seo Young-Duk, Lee Euijong, Kim Young-Gab",113045,Article,EXPERT SYSTEMS WITH APPLICATIONS,
652,A Survey on Security Requirements for WSNs: Focusing on the Characteristics Related to Security,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=4&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Kim YG,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Yu Jin-Yong, Lee Euijong, Oh Se-Ra, Seo Young-Duk, Kim Young-Gab",45304-45324,Article,IEEE ACCESS,
653,Self-Adaptive Framework Based on MAPE Loop for Internet of Things,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=6&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Kim YG,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Lee Euijong, Seo Young-Duk, Kim Young-Gab",2996,Article,SENSORS,
654,Self-Adaptive Framework Based on MAPE Loop for Internet of Things,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=9&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Kim YG,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Lee Euijong, Seo Young-Duk, Kim Young-Gab",2996,Article,SENSORS,
655,VPL-Based Big Data Analysis System: UDAS,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=12&SID=E36O7X5EurqvlOep89X&page=1&doc=1,"Gim J, Baik DK","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Choi Hyunjin, Gim Jangwon, Seo Young-Duk, Baik Doo-Kwon",40883-40897,Article,IEEE ACCESS,
656,An enhanced aggregation method considering deviations for a group recommendation,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=14&SID=E36O7X5EurqvlOep89X&page=1&doc=1,"Baik DK, Kim YG","PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Seo Young-Duk, Kim Young-Gab, Lee Euijong, Seol Kwang-Soo, Baik Doo-Kwon",299-312,Article,EXPERT SYSTEMS WITH APPLICATIONS,
657,Privacy-Preserving Attribute-Based Access Control Model for XML-Based Electronic Health Record System,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=17&SID=E36O7X5EurqvlOep89X&page=1&doc=1,"Baik DK, Kim YG","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Seol Kwangsoo, Kim Young-Gab, Lee Euijong, Seo Young-Duk, Baik Doo-Kwon",9114-9128,Article,IEEE ACCESS,
658,RINGA: Design and verification of finite state machine for self-adaptive software at runtime,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=20&SID=E36O7X5EurqvlOep89X&page=1&doc=1,"Baik DK, Kim YG, Seo YD","ELSEVIER SCIENCE BV, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","Lee Euijong, Kim Young-Gab, Seo Young-Duk, Seol Kwangsoo, Baik Doo-Kwon",200-222,Article,INFORMATION AND SOFTWARE TECHNOLOGY,
659,An Evaluation Method for Content Analysis Based on Twitter Content Influence,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=23&SID=E36O7X5EurqvlOep89X&page=1&doc=1,"Baik DK, Kim YG","WORLD SCIENTIFIC PUBL CO PTE LTD, 5 TOH TUCK LINK, SINGAPORE 596224, SINGAPORE","Lee Euijong, Kim Young-Gab, Seo Young-Duk, Seol Kwangsoo, Baik Doo-Kwon",841-867,Article,INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,
660,Extracellular matrix remodeling in vivo for enhancing tumor-targeting efficiency of nanoparticle drug carriers using the pulsed high intensity focused ultrasound,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=25&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Kim K,"ELSEVIER SCIENCE BV, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","Lee Sangmin, Han Hyounkoo, Koo Heebeom, Na Jin Hee, Yoon Hong Yeol, Lee Kyung Eun, Lee Hyukjin, Kim Hyuncheol, Kwon Ick Chan, Kim Kwangmeyung",68-78 특별호: SI,Article, Proceedings Paper,JOURNAL OF CONTROLLED RELEASE
661,Effect of high intensity focused ultrasound (HIFU) in conjunction with a nanomedicines-microbubble complex for enhanced drug delivery,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=28&SID=E36O7X5EurqvlOep89X&page=1&doc=1,"Kim K, Kim H","ELSEVIER SCIENCE BV, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","Han Hyounkoo, Lee Hohyeon, Kim Kwangmeyung, Kim Hyuncheol",75-86,Article,JOURNAL OF CONTROLLED RELEASE,
662,Effects of tumor microenvironments on targeted delivery of glycol chitosan nanoparticles,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=31&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Kwon IC,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Yhee Ji Young, Jeon Sangmin, Yoon Hong Yeol, Shim Man Kyu, Ko Hyewon, Min Jiwoong, Na Jin Hee, Chang Hyeyoun, Han Hyounkoo, Kim Jong-Ho",223-231 특별호: SI,Article, Proceedings Paper,JOURNAL OF CONTROLLED RELEASE
663,External Stimuli-Responsive Melanin-Like Nanoparticles for Photoacoustic Imaging-Guided Therapy,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=34&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Kim H,"AMER SCIENTIFIC PUBLISHERS, 26650 THE OLD RD, STE 208, VALENCIA, CA 91381-0751 USA","Lee Sunho, Lee Hohyeon, Han Hyounkoo, Yoo Hongkeun, Kim Haemin, Chang Jin Ho, Kim Hyuncheol",665-673,Article,SCIENCE OF ADVANCED MATERIALS,
664,Antitumor Effects of Intra-Arterial Delivery of Albumin-Doxorubicin Nanoparticle Conjugated Microbubbles Combined with Ultrasound-Targeted Microbubble Activation on VX2 Rabbit Liver Tumors,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=36&SID=E36O7X5EurqvlOep89X&page=1&doc=1,"Kim H, Chung JW","MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Lee Jae Hwan, Moon Hyungwon, Han Hyounkoo, Lee In Joon, Kim Doyeon, Lee Hak Jong, Ha Shin-Woo, Kim Hyuncheol, Chung Jin Wook",581,Article,CANCERS,
665,Focused ultrasound-triggered chemo-gene therapy with multifunctional nanocomplex for enhancing therapeutic efficacy,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=39&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Kim H,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Han Hyounkoo, Kim Doyeon, Jang Yongho, Seo Minkyu, Kim Kwangmeyung, Lee Jong Bum, Kim Hyuncheol",346-356,Article,JOURNAL OF CONTROLLED RELEASE,
666,0,0,0,0,0,0,0,0,
667,0,0,0,0,0,0,0,0,
668,0,0,0,0,0,0,0,0,
669,Analysis of Performance for NAND Flash Based SSDs via Using Host Semantic Information,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=44&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Park JK,"IEICE-INST ELECTRONICS INFORMATION COMMUNICATIONS ENG, KIKAI-SHINKO-KAIKAN BLDG, 3-5-8, SHIBA-KOEN, MINATO-KU, TOKYO, 105-0011, JAPAN","Kim Jaeho, Park Jung Kyu",1907-1910,Article,IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS,
670,A Flash-Based SSD Cache Management Scheme for High Performance Home Cloud Storage,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=46&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Kim J,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Park Jung Kyu, Seo Yunjung, Kim Jaeho",418-425,Article,IEEE TRANSACTIONS ON CONSUMER ELECTRONICS,
671,An RFID data cleansing algorithm with a filling algorithm for healthcare,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=48&SID=E36O7X5EurqvlOep89X&page=1&doc=1,,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Park Jung Kyu, Kim Jaeho",45-46 보충: 2 특별호: SI 회의 초록: 072,Meeting Abstract,BASIC & CLINICAL PHARMACOLOGY & TOXICOLOGY,
672,I/O Schedulers for Proportionality and Stability on Flash-Based SSDs in Multi-Tenant Environments,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=49&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Noh SH,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Kim Jaeho, Lee Eunjae, Noh Sam H.",4451-4465,Article,IEEE ACCESS,
673,0,0,0,0,0,0,0,0,
674,Big data storage configuration and performance evaluation utilizing NDAS storage systems,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=52&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Kim J,"ARULMIGU KALASALINGAM COLL ENGINEERING, ANANDNAGAR, KRISHNANKOIL, TAMIL NADU, 626 126, INDIA","Park Jung Kyu, Kim Jaeho",197-201,Article,AKCE INTERNATIONAL JOURNAL OF GRAPHS AND COMBINATORICS,
675,0,0,0,0,0,0,0,0,
676,0,0,0,0,0,0,0,0,
677,0,0,0,0,0,0,0,0,
678,A Multimodal Deep Learning Method for Android Malware Detection Using Various Features,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=58&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Im EG,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Kim TaeGuen, Kang BooJoong, Rho Mina, Sezer Sakir, Im Eul Gyu",773-788,Article,IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY,
679,Monet: A User-Oriented Behavior-Based Malware Variants Detection System for Android,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=61&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Sun MS,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Sun Mingshen, Li Xiaolei, Lui John C. S., Ma Richard T. B., Liang Zhenkai",1103-1112,Article,IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY,
680,Cryptanalysis of the CLT13 Multilinear Map,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=64&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Cheon JH,"SPRINGER, 233 SPRING ST, NEW YORK, NY 10013 USA","Cheon Jung Hee, Han Kyoohyung, Lee Changmin, Ryu Hansol, Stehle Damien",547-565,Article,JOURNAL OF CRYPTOLOGY,
681,Cryptanalysis on the HHSS Obfuscation Arising From Absence of Safeguards,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=67&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Kim J,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Cheon Jung Hee, Hhan Minki, Kim Jiseung, Lee Changmin",40096-40104,Article,IEEE ACCESS,
682,Cryptographic Multilinear Maps and Their Cryptanalysis,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=70&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Ryu H,"IEICE-INST ELECTRONICS INFORMATION COMMUNICATIONS ENG, KIKAI-SHINKO-KAIKAN BLDG, 3-5-8, SHIBA-KOEN, MINATO-KU, TOKYO, 105-0011, JAPAN","Cheon Jung Hee, Lee Changmin, Ryu Hansol",12-18,Article,IEICE TRANSACTIONS ON FUNDAMENTALS OF ELECTRONICS COMMUNICATIONS AND COMPUTER SCIENCES,
683,0,0,0,0,0,0,0,0,
684,0,0,0,0,0,0,0,0,
685,0,0,0,0,0,0,0,0,
686,Atomic Layer Deposition of Nanocrystalline-As-Deposited (GeTe)(x)(Sb2Te3)(1-x) Films for Endurable Phase Change Memory,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=75&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Hwang CS,"AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Park Eui-Sang, Yoo Chanyoung, Kim Woohyun, Ha Manick, Jeon Jeong Woo, Eom Taeyong, Lee Yoon Kyeung, Hwang Cheol Seong",8752-8763,Article,CHEMISTRY OF MATERIALS,
687,Atomic Layer Deposition of GexSe1-x Thin Films for Endurable Ovonic Threshold Selectors with a Low Threshold Voltage,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=78&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Hwang CS,"AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Yoo Chanyoung, Kim Woohyun, Jeon Jeong Woo, Park Eui-Sang, Ha Manick, Lee Yoon Kyeung, Hwang Cheol Seong",23110-23118,Article,ACS APPLIED MATERIALS & INTERFACES,
688,Defect-Engineered Electroforming-Free Analog HfOx Memristor and Its Application to the Neural Network,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=80&SID=E36O7X5EurqvlOep89X&page=1&doc=1,"Kim KM, Hwang CS","AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Kim Gil Seop, Song Hanchan, Lee Yoon Kyeung, Kim Ji Hun, Kim Woohyun, Park Tae Hyung, Kim Hae Jin, Kim Kyung Min, Hwang Cheol Seong",47063-47072,Article,ACS APPLIED MATERIALS & INTERFACES,
689,Electroforming-Free Bipolar Resistive Switching in GeSe Thin Films with a Ti-Containing Electrode,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=82&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Hwang CS,"AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Kim Woohyun, Hwang Cheol Seong",38910-38920,Article,ACS APPLIED MATERIALS & INTERFACES,
690,"Developing Precursor Chemistry for Atomic Layer Deposition of High-Density, Conformal GeTe Films for Phase-Change Memory",http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=85&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Hwang CS,"AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Park Eui-Sang, Hwang Cheol Seong",8663-8672,Article,CHEMISTRY OF MATERIALS,
691,Matrix Mapping on Crossbar Memory Arrays with Resistive Interconnects and Its Use in In-Memory Compression of Biosignals,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=88&SID=E36O7X5EurqvlOep89X&page=1&doc=1,Hwang CS,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Lee Yoon Kyeung, Jeon Jeong Woo, Park Eui-Sang, Yoo Chanyoung, Kim Woohyun, Ha Manick, Hwang Cheol Seong",306,Article,MICROMACHINES,
692,Bioresorbable pressure sensors protected with thermally grown silicon dioxide for the monitoring of chronic diseases and healing processes,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=91&SID=E36O7X5EurqvlOep89X&page=1&doc=1,"Rogers JA, Ray WZ","NATURE PUBLISHING GROUP, MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND","Shin Jiho, Yan Ying, Bai Wubin, Xue Yeguang, Gamble Paul, Tian Limei, Kandela Irawati, Haney Chad R., Spees William, Lee Yechan",37-46,Article,NATURE BIOMEDICAL ENGINEERING,
693,0,0,0,0,0,0,0,0,
694,0,0,0,0,0,0,0,0,
695,"Materials, Processes, and Facile Manufacturing for Bioresorbable Electronics: A Review",http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=1&SID=D4lIhv8dgYqT25X4gNM&page=1&doc=1,"Pan H, Huang X","WILEY-V C H VERLAG GMBH, POSTFACH 101161, 69451 WEINHEIM, GERMANY","Yu Xiaowei, Shou Wan, Mahajan Bikram K., Huang Xian, Pan Heng",1707624,Review,ADVANCED MATERIALS,
696,"Transferred, Ultrathin Oxide Bilayers as Biofluid Barriers for Flexible Electronic Implants",http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=4&SID=D4lIhv8dgYqT25X4gNM&page=1&doc=1,Rogers JA,"WILEY-V C H VERLAG GMBH, POSTFACH 101161, 69451 WEINHEIM, GERMANY","Song Enming, Lee Yoon Kyeung, Li Rui, Li Jinghua, Jin Xin, Yu Ki Jun, Xie Zhaoqian, Fang Hui, Zhong Yiding, Du Haina",1702284,Article,ADVANCED FUNCTIONAL MATERIALS,
697,Quantitative Analysis of the Incorporation Behaviors of Sr and Ti Atoms During the Atomic Layer Deposition of SrTiO3 Thin Films,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=7&SID=D4lIhv8dgYqT25X4gNM&page=1&doc=1,"Lee W, Hwang CS","AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Chung Min Jung, Jeon Woojin, An Cheol Hyun, Kim Sang Hyeon, Lee Yoon Kyeung, Lee Woongkyu, Hwang Cheol Seong",8836-8844,Article,ACS APPLIED MATERIALS & INTERFACES,
698,Chemical interactions in the atomic layer deposition of Ge-Sb-Se-Te films and their ovonic threshold switching behavior,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=10&SID=D4lIhv8dgYqT25X4gNM&page=1&doc=1,Hwang CS,"ROYAL SOC CHEMISTRY, THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND","Yoo Sijung, Yoo Chanyoung, Park Eui-Sang, Kim Woohyun, Lee Yoon Kyeung, Hwang Cheol Seong",5025-5032,Article,JOURNAL OF MATERIALS CHEMISTRY C,
699,Dissolution of Monocrystalline Silicon Nanomembranes and Their Use as Encapsulation Layers and Electrical Interfaces in Water-Soluble Electronics,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=13&SID=D4lIhv8dgYqT25X4gNM&page=1&doc=1,"Rogers JA, Yin L","AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Lee Yoon Kyeung, Yu Ki Jun, Song Enming, Farimani Amir Barati, Vitale Flavia, Xie Zhaoqian, Yoon Younghee, Kim Yerim, Richardson Andrew, Luan Haiwen",12562-12572,Article,ACS NANO,
700,"Kinetics and Chemistry of Hydrolysis of Ultrathin, Thermally Grown Layers of Silicon Oxide as Biofluid Barriers in Flexible Electronic Systems",http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=1&SID=E21woKjZeDKR9bfXuP2&page=1&doc=1,Rogers JA,"AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Lee Yoon Kyeung, Yu Ki Jun, Kim Yerim, Yoon Younghee, Xie Zhaoqian, Song Enming, Luan Haiwen, Feng Xue, Huang Yonggang, Rogers John A.",42633-42638,Article,ACS APPLIED MATERIALS & INTERFACES,
