,Title,Link,cor_A,inst,Author,vol_num,paper_type,Journal
0,"다매체거동모델을 이용한 대도시 자동차 배출 Polycyclic Aromatic Hydrocarbons (PAHs) 거동 해석 및 영향평가
Fate Analysis and Impact Assessment for Vehicle Polycyclic Aromatic Hydrocarbons (PAHs) Emitted from Metropolitan City Using Multimedia Fugacity Model",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002372055,유창규 /Yoo ChangKyoo,: 한국화학공학회,"이가희 /Rhee Ga hee, 황보순호 /HwangBo Soonho",479-495,0,Korean Chemical Engineering Research(HWAHAK KONGHAK)
625,0,0,0,0,0,0,0,0
626,0,0,0,0,0,0,0,0
627,0,0,0,0,0,0,0,0
628,"B2B 고객추천콘텐츠가 지각된 구매위험에 미치는 영향:트랜스포테이션과 콘텐츠 신뢰성의 매개효과를 중심으로
How Business Reference Content affects B2B Purchase Risk?:The Mediating Role of Transportation and Content Credibility",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002518080,김영찬 /Youngchan Kim,: 한국유통학회,"정창모, 원지영, 이한근 /Lee Hangeun",51-75,0,유통연구
629,"일의 의미가 소비가치에 미치는 영향: 사무직 종사자의 노동, 경력, 소명 지향을 중심으로
Effect of Meaning of Life on Consumption Values",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002576862,정창모 /Jung， Chang Mo,: 대한경영학회,"원지영 /Won, Jie Young",529-551,0,대한경영학회지
630,"뮤지컬 관람객의 사전지식이 관람만족 및 구전의향에 미치는 영향 -트랜스포테이션의 조절된 매개효과를 중심으로-
Musical Prior Knowledge, Audience Satisfaction and Word-of-Mouth: A Moderated-Mediation Analysis",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002594140,정창모 /Jung， Chang Mo,: 한국예술경영학회,"원지영 /Won, Ji Yong",59-93,0,예술경영연구
631,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
633,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0
635,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0
637,0,0,0,0,0,0,0,0
638,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0
640,0,0,0,0,0,0,0,0
641,0,0,0,0,0,0,0,0
642,0,0,0,0,0,0,0,0
643,Construction of neurospheroids via surface modified concave microwells,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002356103,"김명기 /MYUNG-KI KIM, 김동휘 /Kim, Donghwee",: 한국공업화학회,"['이건희 /GeonHui Lee 1', '임재호 2', '박지수 /JiSoo Park 3', '이원석 /Wonseok Lee 4', '윤대성 /Dae Sung Yoon 5', '김수현 /Soo Hyun Kim 6', '김명기 /MYUNG-KI KIM (교신)7', '이상훈 /Lee Sang Hoon 8', '김동휘 /Kim, Donghwee (교신)9']",341-351,0,Journal of Industrial and Engineering Chemistry
644,0,0,0,0,0,0,0,0
645,0,0,0,0,0,0,0,0
646,0,0,0,0,0,0,0,0
647,"디지털 시네마의 물질적 특성에 대한 미학적 고찰
An Aesthetic Study on the Material Traits of Digital Cinema",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002524501,"정헌 /Jeong, Heon",: 한양대학교 현대영화연구소,"정헌 /Jeong, Heon",29-44,0,현대영화연구
648,"디지털 하이브리드 이미지 존재론에 관한 연구
A Study on the Aesthetic Ontology of Digital Hybrid Image",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002434137,"정헌 /Jeong, Heon",: 한국콘텐츠학회,"정헌 /Jeong, Heon",117-124,0,한국콘텐츠학회 논문지
649,"들뢰즈의 시간-이미지와 디지털 미학
Deleuze’s Time-Image and Digital Aesthetics",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002405343,"정헌 /Jeong, Heon",: 한양대학교 현대영화연구소,"정헌 /Jeong, Heon",141-167,0,현대영화연구
650,0,0,0,0,0,0,0,0
651,0,0,0,0,0,0,0,0
652,0,0,0,0,0,0,0,0
653,0,0,0,0,0,0,0,0
654,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0
656,0,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0,0
658,0,0,0,0,0,0,0,0
659,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0
661,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0
663,0,0,0,0,0,0,0,0
664,0,0,0,0,0,0,0,0
665,0,0,0,0,0,0,0,0
666,"AR 초기 이용자들의 속성이 AR콘텐츠 채택과 이용에 미치는 영향에 관한 탐색적 연구 -AR콘텐츠 이용자들의 이용 인식과 이용 경험을 중심으로
An Exploratory Study on The Effects of Early AR Users' Attributes on AR Contents Adoption and Usage -Focusing on AR Contents Users’ Perception and Experience",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002583552,김기윤 /Kiyoon Kim,: 한국콘텐츠학회,김기윤 /Kiyoon Kim,38-48,0,한국콘텐츠학회 논문지
667,"증강현실 서비스의 지각된 특성이 만족감과 이용의도에 미치는 영향에 관한 연구
A Study on the Impact of Perceived Characteristics of Augmented Reality(AR) Services on User Satisfaction and Intention to Use",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002583112,정욱 /Uk Jung,: 글로벌경영학회,"김기윤 /Kim, Ki-Yoon",187-211,0,글로벌경영학회지
668,"멀티코어 시스템을 위한 어플리케이션 특성 기반 분리 스케줄링
Application Characteristic-based Divided Scheduling for Multicore Systems",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002235382,김재호 /Jaeho Kim,: 한국컴퓨터정보학회,박정규 /Jung Kyu Park,9-16,0,한국컴퓨터정보학회논문지
669,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0
671,0,0,0,0,0,0,0,0
672,0,0,0,0,0,0,0,0
673,0,0,0,0,0,0,0,0
674,0,0,0,0,0,0,0,0
675,0,0,0,0,0,0,0,0
676,"바이너리 시각화와 기계학습을 이용한 악성코드 분류
Malware Classification Using Machine Learning and Binary Visualization",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002336609,임을규 /Eul Gyu Im,: 한국정보과학회,"김태근 /KIM TAE GUEN, 지환태",198-203,0,정보과학회 컴퓨팅의 실제 논문지
677,0,0,0,0,0,0,0,0
678,0,0,0,0,0,0,0,0
679,0,0,0,0,0,0,0,0
680,0,0,0,0,0,0,0,0
681,0,0,0,0,0,0,0,0
682,0,0,0,0,0,0,0,0
683,"스캐폴딩이 창의적 협업 성과에 미치는 영향 – 바운더리 오브젝트의 매개효과를 중심으로 -
The Effect of Scaffolding on Creative Collaborative Performance - Focusing on the Mediating Effects of Boundary Objects -",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002554668,나윤빈 /NA YUN BIN,: 한국콘텐츠학회,"신현선 /SHIN HYUN SUN, 김효근 /KYMHYOGUN",1-15,0,한국콘텐츠학회 논문지
684,"SNS 광고속성이 구매의도 및 브랜드 태도에 미치는 영향 – 설득지식의 조절효과를 중심으로 -
A Study on the Influence of SNS Advertisement Attributes on Purchase Intention and Brand Attitude - Focusing on the Moderating Effects of Persuasion Knowledge -",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002499053,나윤빈 /NA YUN BIN,: 한국콘텐츠학회,나윤빈 /NA YUN BIN,58-68,0,한국콘텐츠학회 논문지
685,"웹툰의 매체변환 과정에서의 협업체계 연구
A Study on the Collaboration System through Media Conversion Process of Webtoons",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002463007,나윤빈 /NA YUN BIN,: 한국콘텐츠학회,이승형,227-240,0,한국콘텐츠학회 논문지
686,0,0,0,0,0,0,0,0
687,0,0,0,0,0,0,0,0
688,0,0,0,0,0,0,0,0
689,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,0,0
691,0,0,0,0,0,0,0,0
692,0,0,0,0,0,0,0,0
693,0,0,0,0,0,0,0,0
694,0,0,0,0,0,0,0,0
695,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0
697,0,0,0,0,0,0,0,0
698,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0
701,0,0,0,0,0,0,0,0
702,"The Effect of Innovation Constraints on Search Strategies in the Service Industry
서비스업에서 혁신 저해요인이 정보탐색전략에 미치는 영향에 관한 연구",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002321109,양홍석 /Hongsuk Yang,: 한국생산관리학회,"신재호 /Jae Ho Shin, 문성욱 /Seongwuk Moon",37-54,0,한국생산관리학회지
703,0,0,0,0,0,0,0,0
704,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0
