,Title,Link,cor_A,inst,Author,vol_num,paper_type,Journal,Date,,
1190,"고위험산모신생아 통합치료센터 (MFICU) 간호사 임파워링 교육프로그램 개발 및 평가
Development and Evaluation of Empowering Education Program for Maternal Fetal Intensive Care Unit (MFICU) Nurses",0,안숙희 /Ahn， Sukhee,: 한국여성건강간호학회,"김증임 /Kim Jeung-Im, 박미경 /Park Mi Kyung, 신기수 /SHIN GISOO, 조인숙, 최소영 /Choi so young, 전은미 /Eunmi Jun, 김윤미 /Kim， Yunmi",345-358,0,여성건강간호학회지,2019.09,,1
1191,0,0,0,0,0,0,0,0,0,,0
1192,0,0,0,0,0,0,0,0,0,,0
1193,An alpha-lipoic acid-decursinol hybrid compound attenuates lipopolysaccharide-mediated inflammation in BV2 and RAW264.7 cells,0,한인옥 /Han Inn-Oc,: 생화학분자생물학회,"권미윤 /Mi-Youn Kwon, 박지원 /Park Jiwon, 김상민 /Sang-Min Kim, 이주원 /Ju Weon Lee, 조형진 /Cho Hyeongjin, 박정호 /Jeong-Hoh Park",508-513,0,BMB Reports,2019.08,,1
1194,0,0,0,0,0,0,0,0,0,,0
1195,0,0,0,0,0,0,0,0,0,,0
1196,0,0,0,0,0,0,0,0,0,,0
1197,0,0,0,0,0,0,0,0,0,,0
1198,0,0,0,0,0,0,0,0,0,,0
1199,0,0,0,0,0,0,0,0,0,,0
1200,0,0,0,0,0,0,0,0,0,,0
1201,A modeling methodology to investigate the effect of interfacial adhesion on the yield strength of MMT reinforced nanocomposites,0,"이경엽 /Rhee Kyong Yop, 박수진 /PARK SOOJIN",: 한국공업화학회,Yasser Zare,331-337,0,Journal of Industrial and Engineering Chemistry,2019.01,,1
1202,0,0,0,0,0,0,0,0,0,,0
1203,0,0,0,0,0,0,0,0,0,,0
1204,0,0,0,0,0,0,0,0,0,,0
1205,"Effect of Surface Modification on Thermal Stability, Flexural Properties, and Impact Strength of Epoxy/Graphene Nanocomposites",0,박수진 /PARK SOOJIN,: 대한화학회,"Fan-Long Jin, Chun-Liu Ma, Bao-Tian Guo",991-996,0,Bulletin of the Korean Chemical Society,2019.1,,1
1206,0,0,0,0,0,0,0,0,0,,0
1207,0,0,0,0,0,0,0,0,0,,0
1208,0,0,0,0,0,0,0,0,0,,0
1209,Determination of the optimum porosity for 2-CEES adsorption by activated carbon fiber from various precursors,0,김병주 /Kim Byung-Joo,: 한국탄소학회,"이혜민 /Lee hye-min, 이병훈 /Lee Byeong-Hoon, 김주환 /Kim Ju-Hwan, 안계혁 /An Kay-Hyeok, 박수진 /PARK SOOJIN",649-654,0,Carbon Letters,2019.12,,1
1210,0,0,0,0,0,0,0,0,0,,0
1211,0,0,0,0,0,0,0,0,0,,0
1212,0,0,0,0,0,0,0,0,0,,0
1213,0,0,0,0,0,0,0,0,0,,0
1214,0,0,0,0,0,0,0,0,0,,0
1215,0,0,0,0,0,0,0,0,0,,0
1216,0,0,0,0,0,0,0,0,0,,0
1217,0,0,0,0,0,0,0,0,0,,0
1218,0,0,0,0,0,0,0,0,0,,0
1219,0,0,0,0,0,0,0,0,0,,0
1220,0,0,0,0,0,0,0,0,0,,0
1221,0,0,0,0,0,0,0,0,0,,0
1222,0,0,0,0,0,0,0,0,0,,0
1223,0,0,0,0,0,0,0,0,0,,0
1224,0,0,0,0,0,0,0,0,0,,0
1225,0,0,0,0,0,0,0,0,0,,0
1226,0,0,0,0,0,0,0,0,0,,0
1227,0,0,0,0,0,0,0,0,0,,0
1228,0,0,0,0,0,0,0,0,0,,0
1229,0,0,0,0,0,0,0,0,0,,0
1230,0,0,0,0,0,0,0,0,0,,0
1231,0,0,0,0,0,0,0,0,0,,0
1232,In vitro antiproliferative study of curcumin loaded nano zeolitic imidazolate framework hybrid biomaterials on HeLa cells,0,"이경엽 /Rhee Kyong Yop, 박수진 /PARK SOOJIN, Asif A",: 한국공업화학회,"Nisha G. Pillai, Archana K",288-294,0,Journal of Industrial and Engineering Chemistry,2019.11,,1
1233,0,0,0,0,0,0,0,0,0,,0
1234,0,0,0,0,0,0,0,0,0,,0
1235,0,0,0,0,0,0,0,0,0,,0
1236,0,0,0,0,0,0,0,0,0,,0
1237,0,0,0,0,0,0,0,0,0,,0
1238,0,0,0,0,0,0,0,0,0,,0
1239,0,0,0,0,0,0,0,0,0,,0
1240,0,0,0,0,0,0,0,0,0,,0
1241,0,0,0,0,0,0,0,0,0,,0
1242,0,0,0,0,0,0,0,0,0,,0
1243,0,0,0,0,0,0,0,0,0,,0
1244,0,0,0,0,0,0,0,0,0,,0
1245,0,0,0,0,0,0,0,0,0,,0
1246,0,0,0,0,0,0,0,0,0,,0
1247,0,0,0,0,0,0,0,0,0,,0
1248,0,0,0,0,0,0,0,0,0,,0
1249,0,0,0,0,0,0,0,0,0,,0
1250,0,0,0,0,0,0,0,0,0,,0
1251,0,0,0,0,0,0,0,0,0,,0
1252,0,0,0,0,0,0,0,0,0,,0
1253,0,0,0,0,0,0,0,0,0,,0
1254,0,0,0,0,0,0,0,0,0,,0
1255,0,0,0,0,0,0,0,0,0,,0
1256,0,0,0,0,0,0,0,0,0,,0
1257,Ozonization of SWCNTs on thermal/mechanical properties of basalt fiber-reinforced composites,0,박수진 /PARK SOOJIN,: 국제구조공학회,"김성황 /KimSeongHwang, 허영정 /Young-Jung Heo",517-527,0,"Steel and Composite Structures, An International Journal",2019.06,,1
1258,0,0,0,0,0,0,0,0,0,,0
1259,Flexural Properties and Electrical Conductivity of Epoxy Resin/Carbon Fiber Cloth/Metallic Powder Composites,0,"Fan-Long Jin, 박수진 /PARK SOOJIN",: 한국고분자학회,"Jie Chen, You-Jia Dong",10월 13일,0,Macromolecular Research,2019.01,,1
1260,0,0,0,0,0,0,0,0,0,,0
1261,Effect of polydopamine‑modified reduced graphene oxides on the catalytic activity of Pt nanoparticles catalysts for fuel cell electrodes,0,김석 /Kim Seok,: 한국탄소학회,김석 /Kim Seok,47-55,0,Carbon Letters,2019.02,,1
1262,0,0,0,0,0,0,0,0,0,,0
1263,Preparation and Electrochemical Behaviors of Petal-like Nickel Cobaltite/Reduced Graphene Oxide Composites for Supercapacitor Electrodes,0,Seok Kim,: 한국공업화학회,"Jeonghyun Kim, Soo Jin Park",324-330,0,공업화학,2019.06,,1
1264,"낭만주의·경성제국대학·이중어 글쓰기 -김윤식의 최재서 연구에 관한 몇 개의 주석
Romanticism·Gyeongseong Imperial University·Bilingual Creative Writing -A Few Notes on Kim Yoon-shik’s Studies of Choi Jae-seo",0,김동식 /Kim Dong-shik,: 구보학회,김동식 /Kim Dong-shik,189-246,0,구보학보,2019.08,,1
1265,0,0,0,0,0,0,0,0,0,,0
1266,0,0,0,0,0,0,0,0,0,,0
1267,"EEG 기반 감정인식을 위한 주석 레이블링과 EEG Topography 레이블링 기법의 비교 고찰
Comparison of EEG Topography Labeling and Annotation Labeling Techniques for EEG-based Emotion Recognition",0,김덕환 /Deok-Hwan Kim,: 한국차세대컴퓨팅학회,"류제우 /Je-Woo Ryu, 황우현 /Woo-Hyun Hwang",16-24,0,한국차세대컴퓨팅학회 논문지,2019.06,,1
1268,0,0,0,0,0,0,0,0,0,,0
1269,0,0,0,0,0,0,0,0,0,,0
1270,0,0,0,0,0,0,0,0,0,,0
1271,"타카기-수게노 형태의 양성 비선형시스템을 위한 강인 - / - 정적출력궤환 제어기 설계
Robust - / - Static Output- Feedback Control for Positive Nonlinear Systems in Takagi-Sugeno Form",0,이호재 /HO JAE LEE,: 한국지능시스템학회,"이재준 /Jaejun Lee, 지성철 /Sung Chul Jee",345-351,0,한국지능시스템학회 논문지,2019.1,,1
1272,0,0,0,0,0,0,0,0,0,,0
1273,"우리나라 단기 가스 소비량 예측에 있어서 Grey Neural Network 활용 가능성 분석
An Application of Grey Neural Network for Forecasting Short-term Natural Gas Consumption of Korea",0,김진수 /Kim， Jinsoo,: 한국자원공학회,박성준,78-87,0,한국자원공학회지,2016.02,,1
1274,"제1형 당뇨병 청소년의 혈당관리 및 삶의 질 향상을 위한 스마트폰 어플리케이션 스마트버디의 개발 및 사용성 평가
Development and Usability Test of Smartphone Application to Manage Glucose Level and Improve Quality of Life for Children and Adolescents with Type 1 Diabetes",0,손민 /Min Sohn,: 한국생활환경학회,"강나래 /Narae Kang, 김민철 /Mincheol Kim, 김의연 /Eui-Yeon Kim, 남소영 /SO YOUNG NAM, 이상현 /lee sanghyun, 김미순 /Misoon Kim, 최원익 /Wonik Choi",32-42,0,한국생활환경학회지,2019.02,,1
1275,0,0,0,0,0,0,0,0,0,,0
1276,"터널 내 측위를 위한 BLE 비콘 기반 선형측위 기법
Linear Positioning Scheme based on the BLE Beacons for In-Tunnel Positioning",0,나인호 /Inho Ra,: 한국지능시스템학회,"이충헌 /Chungheon Yi, 최원익 /Wonik Choi, 전영준 /Young-Jun Jeon, 김형진 /Hyung-Jin Kim, 양승원 /Seung-Weon Yang",488-493,0,한국지능시스템학회 논문지,2019.12,,1
1277,Development of Remodeling Index Model to Predict Priority of Large-Scale Repair Works of Deteriorated Expressway Concrete Pavements in Korea,0,정진훈 /Jin-Hoon Jeong,: 대한토목학회,"김동혁 /Kim Donghyuk, 이주명 /Ju-Myeong Lee, 문기훈 /Ki Hoon Moon, 박주성 /Joo-Sung Park, 서영찬 /Suh YoungChan",2096-2107,0,KSCE Journal of Civil Engineering,2019.05,,1
1278,0,0,0,0,0,0,0,0,0,,0
1279,0,0,0,0,0,0,0,0,0,,0
1280,0,0,0,0,0,0,0,0,0,,0
1281,"Development of simple performance test (SPT) for measuring asphalt mixture thermal stress using bending beam rheometer (BBR) binder testing equipment
아스팔트 혼합물의 저온 응력 계산을 위한 BBR 혼합물 크리프 시험법의 유용성에 대한 고찰",0,문기훈,: 한국도로학회,"박해원 /PARK HAEWON, 서진석 /SEO Jin Seok, 이찬희 /LeeChanHee, 정진훈 /Jin-Hoon Jeong",47-54,0,한국도로학회논문집,2019.08,,1
1282,"Application of Environmental Loading in Mechanistic Design of Airport Concrete Pavements
환경하중을 적용한 공항 콘크리트 포장의 역학적 설계법 연구",0,정진훈 /Jin-Hoon Jeong,: 한국도로학회,"서진석 /SEO Jin Seok, 박해원 /PARK HAEWON, 유주호, 최민규, 최기효",01월 11일,0,한국도로학회논문집,2019.12,,1
1283,0,0,0,0,0,0,0,0,0,,0
1284,"변화하는 한반도 환경하에서의 우리 국민의 통일인식 분석: 현대적 성차, 국가 자부심, 통일효용 인식
An Analysis of Public Perception of Unification in a Changing Security Environment around the Korean Peninsula: Modern Gender Gap, National Pride and Perceived Utility of Unification",0,최준영 /JUN YOUNG CHOI,: 경희대학교 인류사회재건연구원,구본상 /Koo， Bon Sang,43-75,0,Oughtopia (오토피아),2019.05,,1
1285,"반드시 이겨라 그러나 싸우지는 마라 : 대의민주주의에 대한 한국 유권자의 이중적 속성
Don’t fight, but win : Korean voters’ double standard toward representative democracy",0,구본상 /Koo， Bon Sang,: 한국정치학회,"최준영 /JUN YOUNG CHOI, 김준석 /Kim, Junseok",53-80,0,한국정치학회보,2019.06,,1
1286,"통일의식에서의 영호남 지역 차에 대한 경험적 분석
Regional Differences in Public Attitudes toward Unification",0,최준영 /JUN YOUNG CHOI,: 단국대학교 분쟁해결연구센터,구본상 /Koo， Bon Sang,107-135,0,분쟁해결연구,2019.08,,1
1287,"중국 민주당파의 정치적 성격과 역할 변화: 실체에서 그림자로
Changes in the Political Characteristics and Roles of China’s Democratic Parties",0,0,: 명지대학교(서울캠퍼스) 미래정치연구소,"['장영덕 /Jang Youngduk 1', '최준영 /JUN YOUNG CHOI 2']",103-127,0,미래정치연구,2019.12,,1
1288,"국내에 거주하는 젊은 중국인들의 문화 가치 형성과 대인 접촉도
The Cultural Values and the Interpersonal Communication of the Young Chinese Immigrants Residing in Korea",0,0,: 숙명여자대학교 아시아여성연구원,"문성준 /SEUNGJUN MOON, 우분 /Woo Bun",79-102,0,다문화사회연구,2019.02,,1
1289,"한류 영상물과 중국인들
Korean mass media called the Korean wave and the Chinese immigrants",0,문성준 /SEUNGJUN MOON,: 한국방송학회,우분 /Woo Bun,61-85,0,한국방송학보,2019.09,,1
1290,"트랜스문화론의 변주 (IV): <트랜스-링구아/링구얼/쿨투라>에 관한 단상
Une variation de la transculturologie (IV): Une réflexion sur <Trans-lingua/lingual/cultura>",0,임헌,: 한국프랑스문화학회,임헌,193-243,0,프랑스 문화 연구,2019.09,,1
1291,"4차 산업시대의 인문학적 사고와 테크노-구조주의
La pensée humanisme et la techno structuralisme de la quatrième ère industrielle",0,0,: 한국프랑스학회,"백승국 /Seungkook Baik, 노진화, 강정규, 박선경 /Park, Sunkyung, 변용수",397-426,0,한국프랑스학논집,2019.02,,1
1292,"기술의 발전에 따른 미래 일자리에 대한 예측 모델에 관한 연구
A Study on Prediction Model of Future Jobs influenced by technological advance",0,백승국 /Seungkook Baik,: 한국엔터프라이즈아키텍처학회,"정재혁 /Jae-Hyuk Jeong, 변용수 /Yong-Soo Byun",155-163,0,정보화연구,2019.06,,1
1293,0,0,0,0,0,0,0,0,0,,0
1294,"남녀대학생의 한복대여행태 및 한복대여의도 영향요인
College Students’ Hanbok Rental Behaviors and Factors Affecting Their Hanbok Rental Intention",0,이미영 /MiYoung Lee,: 한국패션비즈니스학회,박상희 /Sanghee Park,74-88,0,패션 비즈니스,2019.02,,1
1295,"키워드 네트워크 분석을 통한 「패션비즈니스」 연구 동향 -패션마케팅 및 디자인 분야를 중심으로-
Research Trends in Journal of Fashion Business -A Social Network Analysis of Keywords in Fashion Marketing and Design Area-",0,0,: 한국패션비즈니스학회,"이미영 /MiYoung Lee, 이정민",51-66,0,패션 비즈니스,2019.07,,1
1296,0,0,0,0,0,0,0,0,0,,0
1297,"도시와 농촌 청소년의 비만에 영향을 미치는 요인: 2013 청소년 건강행태 조사결과를 중심으로
Factors Influencing Obesity among Rural and Urban Adolescent : Analysis of 2013 Korean Youth Health Behavior Survey",0,강순남 /Kang， Soon Nam,: 한국보건간호학회,"이재연 /Lee, Jae Yeon, 김선아 /Kim， Sun Ah, 손동민 /Son Dong Min, 이보경 /Bo Gyeong Lee, 함옥경 /Ok Kyung Ham",73-84,0,한국보건간호학회지,2019.04,,1
1298,0,0,0,0,0,0,0,0,0,,0
1299,"대학입학사정관의 평가전문지식에 관한 휴리스틱 과제분석 연구
Heuristic Task Analysis on College Admissions Officers’ Evaluation Process",0,이지연 /Ji-Yeon Lee,: 한국직업능력개발원,정휘봉 /Jung huibong,111-135,0,직업능력개발연구,2019.03,,1
1300,"체제적 학교혁신을 위한 진단도구 개발 및 타당화 연구
Development and Validation of Systemic School Innovation Assessment Instrument",0,이지연 /Ji-Yeon Lee,: 한국교육정보미디어학회,"이은배 /Eunbae Lee, 강지혜 /Jihye Kang",325-346,0,교육정보미디어연구,2019.06,,1
1301,"혁신학교와 일반학교 교사가 인식한 학교혁신 현황 및 과제: 중요도-수행도 차이분석을 중심으로
Current Status and Issues of School Innovation Perceived by Teachers of Innovative Pilot Schools and Regular Public Schools: An IPA Study",0,이은배 /Eunbae Lee,: 한국교육공학회,"이지연 /Ji-Yeon Lee, 권나영 /NA YOUNG KWON, 강지혜 /Jihye Kang, 오정현 /Jeonghyeon Oh",395-423,0,교육공학연구,2019.06,,1
1302,"과정중심평가를 위한 국가별 학교 평가혁신 사례분석
Analysis of Process-focused, Innovative Assessment Cases in Australia, Singapore, the U.S.A. and Korea",0,이지연 /Ji-Yeon Lee,: 한국IT서비스학회,강지혜 /Jihye Kang,143-154,0,한국IT서비스학회지,2019.08,,1
1303,0,0,0,0,0,0,0,0,0,,0
1304,"스마트 팩토리를 위한 IoT 디바이스 기반의 데이터 수집과 비 면허 주파수 대역의 무선 네트워크
Smart Factory data collection using IoT device and Non-licensed frequency band wireless network",0,권구인 /KWONGUIN,: 한국차세대컴퓨팅학회,유승재 /Yu SeungJae,58-70,0,한국차세대컴퓨팅학회 논문지,2019.02,,1
1305,0,0,0,0,0,0,0,0,0,,0
1306,0,0,0,0,0,0,0,0,0,,0
1307,0,0,0,0,0,0,0,0,0,,0
1308,0,0,0,0,0,0,0,0,0,,0
1309,0,0,0,0,0,0,0,0,0,,0
1310,0,0,0,0,0,0,0,0,0,,0
1311,"2축 김발 위에 장착된 비축탐색기를 위한 시선각속도 계산
Line-of-Sight Rate for Off-axis Seeker on a 2-axis Gimbal",0,유창경 /Chang-Kyung Ryoo,: 한국항공우주학회,"김정훈, 박국권 /PARK KUKKWON",187-194,0,한국항공우주학회지,2019.03,,1
1312,"유무인기 협업 기반의 SEAD 임무 수행절차 분석
Analysis of SEAD Mission Procedures for Manned-Unmanned Aerial Vehicles Teaming",0,유창경 /Chang-Kyung Ryoo,: 한국항공우주학회,"김정훈, 서원익 /Wonik Seo, 최기영 /Keeyoung Choi",678-685,0,한국항공우주학회지,2019.09,,1
1313,"동적 무장할당 문제에서의 GRASP 알고리즘 연구
GRASP Algorithm for Dynamic Weapon-Target Assignment Problem",0,유창경 /Chang-Kyung Ryoo,: 한국항공우주학회,"박국권 /PARK KUKKWON, 강태영, 정영란",856-864,0,한국항공우주학회지,2019.12,,1
1314,"고고도에서의 피탐성 최소화 유도탄 최적자세 연구
Optimum Missile Attitude to Minimize Radar Exposure at a High Altitude",0,유창경 /Chang-Kyung Ryoo,: 한국항공우주학회,"문규진 /Kyujin Moon, 정의택 /Ui-Taek Jeong, 김정훈",865-873,0,한국항공우주학회지,2019.12,,1
1315,"기본체계모델 기반 해상도 별 유도 무기체계 컴포넌트 설계
Components Design for Guided Weapon System according to Resolution based on Base System Model",0,유창경 /Chang-Kyung Ryoo,: 한국시뮬레이션학회,"문규진 /Kyujin Moon, 안유영 /Yu-Young An, 정의택 /Ui-Taek Jeong",11월 23일,0,한국시뮬레이션학회 논문지,2019.09,,1
1316,"로지스틱 회귀분석과 인공신경망을 이용한 유방암 분류 모델 비교연구
A Comparative Study on the Classification Model of Breast Cancer using Logistic Regression and Artificial Neural Networks",0,이우기 /Wookey Lee,: 한국정보과학회,"김낙일 /Nak-Il Kim, 이철기 /Lee Chul-Ghi",139-153,0,데이타베이스연구,2019.08,,1
1317,"경향 벡터 기반 비디오 스트림 검색 시스템
A Video Stream Retrieval System based on Trend Vectors",0,0,: 한국멀티미디어학회,"['이석룡 1', '전석주 2']",1017-1028,0,멀티미디어학회논문지,2007.08,,1
1318,0,0,0,0,0,0,0,0,0,,0
1319,0,0,0,0,0,0,0,0,0,,0
1320,"합성곱 신경망을 이용한 보청기 환경잡음 분류 알고리즘
Environmental noise classification using convolutional neural networks for hearing aids",0,이상민 /Sangmin Lee,: 한국재활복지공학회,"박규석, 안홍섭 /Hongsub An",297-303,0,재활복지공학회논문지,2019.11,,1
1321,0,0,0,0,0,0,0,0,0,,0
1322,0,0,0,0,0,0,0,0,0,,0
1323,0,0,0,0,0,0,0,0,0,,0
1324,0,0,0,0,0,0,0,0,0,,0
1325,0,0,0,0,0,0,0,0,0,,0
1326,"디자인사고 프로세스를 활용한 문제중심 활동이 예비영어교사들의 교수불안감, 회복탄력성, 창의적 문제해결능력에 미치는 영향
The Effects of Problem-based Activities with the Design Thinking Process on Teaching Anxiety, Resilience, and Creative Problem-solving Competence of Pre-service English Teachers",0,"성귀복 /Seong, Guiboke",: 중앙대학교 외국학연구소,"성귀복 /Seong, Guiboke",41-80,0,외국학연구,2019.03,,1
1327,"기능통합적 영문독해 수업이 대학생의 영어학습 불안감과 영어학습에 대한 인식에 미치는 영향
Effects of Skills-Integrated English Reading Class on University Students’ English Learning Anxiety and Their Perceptions toward English Learning",0,"성귀복 /Seong, Guiboke",: 중앙대학교 외국학연구소,"성귀복 /Seong, Guiboke",11-48,0,외국학연구,2019.09,,1
1328,"방정환의 「참된 동정」에 나타난‘빵과 장미’의 상상력
The Imagination of ‘Bread and Roses’in Bang Jung-Hwan’s 「True Sympathy」",0,"원종찬 /Won, Jong Chan",: 인하대학교 한국학연구소,"원종찬 /Won, Jong Chan",9-39,0,한국학연구,2019.11,,1
1329,"응우옌 왕조의 만상(萬象) 대응 추이: ‘속국’ 방기와 영토 획득
Nguyễn Dynasty’s Decisions towards the Vạn Tượng Kingdom: Abandoning of a Fiefdom, Gaining of a Piece of Land",0,최병욱 /Byungwook Choi,: 한국동남아학회,최병욱 /Byungwook Choi,01월 31일,0,동남아시아연구,2019.08,,1
1330,"남녀 청소년의 심폐지구력 평가를 위한 Step test 추정식의 일치도 평가
Assessing Agreement of Step Test Equations to Estimate VO2max in Korean Male and Female Youths Aged 13-18 Years",0,박동호 /Dong-Ho Park,: 한국운동생리학회,"송정란 /songjungran, 이상현 /lee sanghyun, 김양중 /Yang-Jung Kim, 김수진 /kim su jin, 박혁 /Hyuk Park, 김준수 /Jun-Su Kim, 곽효범 /Hyo-Bum Kwak, 강주희 /Ju-Hee Kang",66-73,0,운동과학,2019.02,,1
1331,"Effects of Acute Exercise on Mitochondrial Function, Dynamics, and Mitophagy in Rat Cardiac and Skeletal Muscles",0,곽효범 /Hyo-Bum Kwak,: 대한배뇨장애요실금학회,"유수지 /Su-Zi Yoo, 노미현 /Mi-Hyun No, 허준원 /Jun-Won Heo, 박동호 /Dong-Ho Park, 강주희 /Ju-Hee Kang, 김준희 /Kim， Joon-Hee, 서대윤 /Dae yun Seo, 한진 /Jin Han, 정수진 /Su-Jeen Jung",22-31,0,International Neurourology Journal,2019.02,,1
1332,"“운동과학” 학술지에 대한 오해와 진실
Misconceptions and Truths about “Exercise Science” Journal",0,박동호 /Dong-Ho Park,: 한국운동생리학회,박동호 /Dong-Ho Park,01월 02일,비정규 논문,운동과학,2019.02,,1
1333,0,0,0,0,0,0,0,0,0,,0
1334,0,0,0,0,0,0,0,0,0,,0
1335,0,0,0,0,0,0,0,0,0,,0
1336,Effects of a single bout of exercise on mitochondria-mediated apoptotic signaling in rat cardiac and skeletal muscles,0,곽효범 /Hyo-Bum Kwak,: 한국운동재활학회,"유수지 /Su-Zi Yoo, 노미현 /Mi-Hyun No, 허준원 /Jun-Won Heo, 장은욱 /Chang Eunwook, 박동호 /Dong-Ho Park, 강주희 /Ju-Hee Kang, 서대윤 /Dae yun Seo, 한진 /Jin Han, 정수진 /Su-Jeen Jung, 황보 관 /Kwan Hwangbo",512-517,0,Journal of exercise rehabilitation,2019.08,,1
1337,"일회성 저항운동에 대한 남녀 대학생의 운동자각도, 대사 및 호르몬 반응
RPE, Metabolic and Hormonal Responses to Acute Resistance Exercise in Male and Female College Students",0,박동호 /Dong-Ho Park,: 한국운동생리학회,"박정수 /Jungsu Park, 곽효범 /Hyo-Bum Kwak, 김창선 /Changsun KIM",280-290,0,운동과학,2019.08,,1
1338,0,0,0,0,0,0,0,0,0,,0
1339,Position Statement: Exercise Guidelines to Increase Peak Bone Mass in Adolescents,0,"박동호 /Dong-Ho Park, 김창선 /Changsun KIM",: 대한골대사학회,"민석기 /Seok-Ki Min, 오태웅 /Taewoong Oh, 김상현 /Kim Sang Hyun, 조진경 /Jinkyung Cho, 정호연 /Hoyeon Chung",225-239,0,대한골대사학회지,2019.11,,1
1340,0,0,0,0,0,0,0,0,0,,0
1341,"물류기업의 물류플랫폼 참여가 기업성과에 미치는 영향에 관한 연구
The effect of Logistics firms' Commitment to Logistics Service Platform on Performance",0,이상윤 /Sang-Yoon Lee,: 한국해양수산개발원,김재현 /KIM JAE HYEON,147-176,0,해양정책연구,2019.06,,1
1342,"국제해운환경 변화요인의 추출 및 중요도 평가
Extraction and evaluation of importance of factors changing the international shipping environment",0,0,: 한국해양수산개발원,"['이상윤 /Sang-Yoon Lee 1', '이동화 2']",225-250,0,해양정책연구,2019.12,,1
1343,Liner Ship Routing with Speed and Fleet Size Optimization,0,김재곤 /Kim Jae Gon,: 대한토목학회,"김화중 /HWAJOONG KIM, 손동훈 /Dong-Hoon Son, 양우석 /Woosuk Yang",1341-1350,0,KSCE Journal of Civil Engineering,2019.03,,1
1344,Efficiency Analysis of Logistics Centers Dedicated to Retail Type: A Case of a Korean Distribution Company,0,김화중 /HWAJOONG KIM,: 인하대학교 정석물류통상연구원,"Kwangwuk Kim, Dong-Hoon Son",33-41,0,Journal of International Logistics and Trade,2019.03,,1
1345,"다특성 차량경로문제에 대한 휴리스틱 알고리즘 : 국내 복합사료 업체 사례
Heuristics for Rich Vehicle Routing Problem :A Case of a Korean Mixed Feed Company",0,김화중 /HWAJOONG KIM,: 한국산업경영시스템학회,손동훈,08월 20일,0,한국산업경영시스템학회지,2019.03,,1
1346,0,0,0,0,0,0,0,0,0,,0
1347,"고객무례경험이 직무열의를 매개로 서비스 성과에 미치는 효과: 고객파워와 직무자율성의 역할을 중심으로
The Relationships between Experienced Customer Incivility, Work Engagement, and Service Performance: The Moderating Roles of Customer Power and Job Autonomy",0,허원무 /Won Moo Hur,: 한국마케팅관리학회,"강성호 /Kang, Seongho, 김민성 /Minsung Kim",65-88,0,마케팅관리연구,2019.07,,1
1348,"고객접점직원의 고객무례경험이 서비스 성과에 미치는 효과: 감정소진과 정서조절역량의 역할을 중심으로
The Effect of Frontline Employees’ Experienced Customer Incivility on Service Performance",0,"허원무 /Won Moo Hur, 김병수 /Byungsoo Kim",: 한국유통과학회,김민성 /Minsung Kim,107-118,0,유통과학연구,2019.08,,1
1349,"저비용항공사 승무원의 지각된 직무불안전성이 안전동기와 안전행동에 미치는 효과 : 동료와 고객으로부터 오는 무례경험의 조절효과
The effect of flight attendants’ job insecurity on safety motivation and safety behavior : The moderating role of coworker and customer incivility",0,전재균 /Jaekyoon Jun,: 한국호텔외식관광경영학회,"김민성 /Minsung Kim, 이은주 /Lee， Eun-Ju, 허원무 /Won Moo Hur",17-36,0,호텔경영학연구,2019.1,,1
1350,0,0,0,0,0,0,0,0,0,,0
1351,"대표 교량을 이용한 국내 철근콘크리트 교량의 지진취약성 분석 방법
Seismic Fragility Assessment Method for RC Bridges in Korea using a Representative Bridge",0,신수봉 /Soobong Shin,: 한국전산구조공학회,"안효준, 정성훈 /SEONGHOON JEONG",417-424,0,한국전산구조공학회논문집,2019.12,,1
1352,0,0,0,0,0,0,0,0,0,,0
1353,0,0,0,0,0,0,0,0,0,,0
1354,0,0,0,0,0,0,0,0,0,,0
1355,0,0,0,0,0,0,0,0,0,,0
1356,0,0,0,0,0,0,0,0,0,,0
1357,"GIPSY-OASIS기반 GPS 정밀 궤도 추정
Precise Orbit Estimation of GPS using GIPSY-OASIS",0,박관동 /Kwan-Dong Park,: 한국항행학회,"하지현, 천세범",535-541,0,한국항행학회논문지,2019.12,,1
1358,0,0,0,0,0,0,0,0,0,,0
1359,0,0,0,0,0,0,0,0,0,,0
1360,0,0,0,0,0,0,0,0,0,,0
1361,"Synthesis, Characterization and Gas‑Sensing Properties of Pristine and SnS2 Functionalized TeO2 Nanowires",0,"Hyeongtag Jeon, Sang Sub Kim, Hyoun Woo Kim",: 대한금속·재료학회,"Sangwoo Kim, 방재훈 /Jae Hoon Bang, 최명식 /Myung Sik Choi, Wansik Oum, Ali Mirzaei, Namgue Lee, Hyouk‑Chon Kwon, Dohyung Lee",805-813,0,Metals and Materials International,2019.05,,1
1362,0,0,0,0,0,0,0,0,0,,0
1363,0,0,0,0,0,0,0,0,0,,0
1364,0,0,0,0,0,0,0,0,0,,0
1365,0,0,0,0,0,0,0,0,0,,0
1366,0,0,0,0,0,0,0,0,0,,0
1367,0,0,0,0,0,0,0,0,0,,0
1368,0,0,0,0,0,0,0,0,0,,0
1369,0,0,0,0,0,0,0,0,0,,0
1370,0,0,0,0,0,0,0,0,0,,0
1371,0,0,0,0,0,0,0,0,0,,0
1372,0,0,0,0,0,0,0,0,0,,0
1373,0,0,0,0,0,0,0,0,0,,0
1374,0,0,0,0,0,0,0,0,0,,0
1375,0,0,0,0,0,0,0,0,0,,0
