,Title,Link,cor_A,inst,Author,vol_num,paper_type,Journal,Date,,
1242,Activated Carbons from Thermoplastic Precursors and Their Energy Storage Applications,0,"An KH, Kim BJ, Park SJ","MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Lee Hye-Min, Kim Kwan-Woo, Park Young-Kwon, An Kay-Hyeok, Park Soo-Jin, Kim Byung-Joo",0,Article,NANOMATERIALS,Jun-19,,1
1243,Pitch-Derived Activated Carbon Fibers for Emission Control of Low-Concentration Hydrocarbon,0,"An KH, Kim BJ, Park SJ","MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Lee Hye-Min, Lee Byeong-Hoon, Park Soo-Jin, An Kay-Hyeok, Kim Byung-Joo",1313,Article,NANOMATERIALS,Sep-19,,1
1244,Imidazolium-optimized conductive interfaces in multilayer graphene nanoplatelet/epoxy composites for thermal management applications and electroactive devices,0,Park SJ,"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Zhang Yinhang, Park Soo-Jin",53-60,Article,POLYMER,APR 2 2019,,1
1245,Recent Advances in Organic Thermoelectric Materials: Principle Mechanisms and Emerging Carbon-Based Green Energy Materials,0,"Park M, Park SJ","MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Zhang Yinhang, Heo Young-Jung, Park Mira, Park Soo-Jin",167,Review,POLYMERS,Jan-19,,1
1246,TiO2 NPs Assembled into a Carbon Nanofiber Composite Electrode by a One-Step Electrospinning Process for Supercapacitor Applications,0,"Park M, Park SJ","MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Pant Bishweshwar, Park Mira, Park Soo-Jin",899,Article,POLYMERS,May-19,,1
1247,Flexible Organic Thermoelectric Materials and Devices for Wearable Green Energy Harvesting,0,Park SJ,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Zhang Yinhang, Park Soo-Jin",909,Review,POLYMERS,May-19,,1
1248,Effect of Triblock Copolymer on Carbon-Based Boron Nitride Whiskers for Efficient CO2 Adsorption,0,"Rhee KY, Park SJ","MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Kamran Urooj, Rhee Kyong Yop, Park Soo-Jin",913,Article,POLYMERS,May-19,,1
1249,Recent Trends of Foaming in Polymer Processing: A Review,0,"Park SJ, Park M","MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Jin Fan-Long, Zhao Miao, Park Mira, Park Soo-Jin",953,Review,POLYMERS,Jun-19,,1
1250,One-Step Synthesis of Silver Nanoparticles Embedded Polyurethane Nano-Fiber/Net Structured Membrane as an Effective Antibacterial Medium,0,"Park M, Park SJ","MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Pant Bishweshwar, Park Mira, Park Soo-Jin",1185,Article,POLYMERS,Jul-19,,1
1251,Effect of Morphology of Calcium Carbonate on Toughness Behavior and Thermal Stability of Epoxy-Based Composites,0,Park SJ,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Yang Guijun, Heo Young-Jung, Park Soo-Jin",178,Article,PROCESSES,Apr-19,,1
1252,Comparison studies on pore development mechanisms of activated hard carbons from polymeric resins and their applications for electrode materials,0,"An KH, Kim BJ, Park SJ","PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Lee Hye-Min, An Kay-Hyeok, Chung Dong-Cul, Jung Sang-Chul, Park Young-Kwon, Park Soo-Jin, Kim Byung-Joo",116-122,Article; Proceedings Paper,RENEWABLE ENERGY,Dec-19,,1
1253,A developed equation for electrical conductivity of polymer carbon nanotubes (CNT) nanocomposites based on Halpin-Tsai model,0,"Rhee KY, Park SJ","ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Zare Yasser, Rhee Kyong Yop, Park Soo-Jin",102406,Article,RESULTS IN PHYSICS,Sep-19,,1
1254,Modeling the roles of carbon nanotubes and interphase dimensions in the conductivity of nanocomposites,0,"Rhee KY, Park SJ","ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Zare Yasser, Rhee Kyong Yop, Park Soo-Jin",102562,Article,RESULTS IN PHYSICS,Dec-19,,1
1255,0,0,0,0,0,0,0,0,0,,0
1256,The formation mechanism of Li4Ti5O12-y solid solutions prepared by carbothermal reduction and the effect of Ti3+ on electrochemical performance,0,Park SJ,"NATURE PUBLISHING GROUP, MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND","Yang Guijun, Park Soo-Jin",4774,Article,SCIENTIFIC REPORTS,MAR 18 2019,,1
1257,Ozonization of SWCNTs on thermal/mechanical properties of basalt fiber-reinforced composites,0,Park SJ,"TECHNO-PRESS, PO BOX 33, YUSEONG, DAEJEON 305-600, SOUTH KOREA","Kim Seong Hwang, Heo Young-Jung, Park Soo-Jin",517-527,Article,STEEL AND COMPOSITE STRUCTURES,JUN 10 2019,,1
1258,Drug Delivery Applications of Core-Sheath Nanofibers Prepared by Coaxial Electrospinning: A Review,0,"Park M, Park SJ","MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Pant Bishweshwar, Park Mira, Park Soo-Jin",305,Review,PHARMACEUTICS,Jul-19,,1
1259,Flexural Properties and Electrical Conductivity of Epoxy Resin/Carbon Fiber Cloth/Metallic Powder Composites,0,"Jin FL, Park SJ","SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Chen Jie, Dong You-Jia, Jin Fan-Long, Park Soo-Jin",10월 13일,Article,MACROMOLECULAR RESEARCH,Jan-19,,1
1260,Kinetic models of swelling and thermal stability of silver/poly(vinyl Check far alcohol)/chitosan/graphene hydrogels,0,"Park SJ, Rhee KY, Miskovic-Stankovic V","ELSEVIER SCIENCE INC, STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA","Nesovic Katarina, Jankovic Ana, Peric-Grujic Aleksandra, Vukasinovic-Sekulic Maja, Radetic Tamara, Zivkovic Ljiljana, Park Soo-Jin, Rhee Kyong Yop, Miskovic-Stankovic Vesna",83-96,Article,JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY,SEP 25 2019,,1
1261,Effect of polydopamine-modified reduced graphene oxides on the catalytic activity of Pt nanoparticles catalysts for fuel cell electrodes,0,Kim S,"SPRINGER, 233 SPRING ST, NEW YORK, NY 10013 USA","Woo Joo-Hyoeng, Park Soo-Jin, Chung Sungwook, Kim Seok",47-55,Article,CARBON LETTERS,Feb-19,,1
1262,Synthesis and electrochemical characterization of nanostructured Ni-Co-MOF/graphene oxide composites as capacitor electrodes,0,"Kim S, Park SJ","PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Hong Jihwa, Park Soo-Jin, Kim Seok",62-71,Article,ELECTROCHIMICA ACTA,JUL 10 2019,,1
1263,Preparation and Electrochemical Behaviors of Petal-like Nickel Cobaltite/Reduced Graphene Oxide Composites for Supercapacitor Electrodes,0,"Kim S, Park SJ","KOREAN SOC INDUSTRIAL & ENGINEERING CHEMISTRY, RM 905, ORYX BLDG, 755-5 BANGBAE-DONG, SEOCHO-GU, SEOUL, 137-828, SOUTH KOREA","Kim Jeonghyun, Park Soo-Jin, Kim Seok",324-330,Article,APPLIED CHEMISTRY FOR ENGINEERING,Jun-19,,1
1264,0,0,0,0,0,0,0,0,0,,0
1265,Energy-aware RAID scheduling methods in distributed storage applications,0,Kim DH,"SPRINGER, 233 SPRING ST, NEW YORK, NY 10013 USA","Pirahandeh Mehdi, Kim Deok-Hwan",445-454,Article,CLUSTER COMPUTING-THE JOURNAL OF NETWORKS SOFTWARE TOOLS AND APPLICATIONS,Jun-19,,1
1266,EOG-based eye tracking protocol using baseline drift removal algorithm for long-term eye movement detection,0,Kim DH,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Ryu Jaehwan, Lee Miran, Kim Deok-Hwan",275-287,Article,EXPERT SYSTEMS WITH APPLICATIONS,OCT 1 2019,,1
1267,0,0,0,0,0,0,0,0,0,,0
1268,sEMG-signal and IMU sensor-based gait sub-phase detection and prediction using a user-adaptive classifier,0,Kim DH,"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Ryu Jaehwan, Lee Byeong-Hyeon, Maeng Junho, Kim Deok-Hwan",50-57,Article,MEDICAL ENGINEERING & PHYSICS,Jul-19,,1
1269,Graph Laplacian-based leaderless consensus for multi-agent systems in T-S form,0,Lee HJ,"ELSEVIER SCIENCE BV, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","Moon Ji Hyun, Lee Ho Jae",119-136,Article,FUZZY SETS AND SYSTEMS,AUG 1 2019,,1
1270,Sampled-data control of underwater gliders: digital redesign approach,0,Lee HJ,"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND","Moon Ji Hyun, Lee Ho Jae",0,Article; Early Access,INTERNATIONAL JOURNAL OF CONTROL,0,,1
1271,0,0,0,0,0,0,0,0,0,,0
1272,Efficient video quality assessment for on-demand video transcoding using intensity variation analysis,0,Park J,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Kim Hyoungseok, Park Joonseok",1751-1765,Article,JOURNAL OF SUPERCOMPUTING,Apr-19,,1
1273,A Hybrid Neural Network Model for Power Demand Forecasting,0,Choi W,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Kim Myoungsoo, Choi Wonik, Jeon Youngjun, Liu Ling",931,Article,ENERGIES,MAR 1 2019,,1
1274,0,0,0,0,0,0,0,0,0,,0
1275,0,0,0,0,0,0,0,0,0,,0
1276,0,0,0,0,0,0,0,0,0,,0
1277,Development of Remodeling Index Model to Predict Priority of Large-Scale Repair Works of Deteriorated Expressway Concrete Pavements in Korea,0,Jeong JH,"KOREAN SOCIETY OF CIVIL ENGINEERS-KSCE, 3-16 JUNGDAE-RO 25-GIL, SONGPA-GU, SEOUL, 05661, SOUTH KOREA","Kim Dong-Hyuk, Lee Ju-Myeong, Moon Ki-Hoon, Park Joo-Sung, Suh Young-Chan, Jeong Jin-Hoon",2096-2107,Article,KSCE JOURNAL OF CIVIL ENGINEERING,May-19,,1
1278,0,0,0,0,0,0,0,0,0,,0
1279,Airport concrete pavement design by environmental and double dual tandem gear loadings,0,Jeong JH,"ICE PUBLISHING, INST CIVIL ENGINEERS, 1 GREAT GEORGE ST, WESTMINISTER SW 1P 3AA, ENGLAND","Lee Jun-Hyeok, Kim Yeon-Tae, Tonn Sereyvattana, Cho Nam-Hyun, Jeong Jin-Hoon",210-220,Article,PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-TRANSPORT,Aug-19,,1
1280,Long-term performance of fiber-grid-reinforced asphalt overlay pavements: A case study of Korean national highways,0,Jeong JH,"KEAI PUBLISHING LTD, 16 DONGHUANGCHENGGEN NORTH ST, BEIJING, DONGHENG DISTRICT 100717, PEOPLES R CHINA","Lee Jong-Hoon, Beak Seung-Beom, Lee Kang-Hoon, Kim Jo-Soon, Jeong Jin-Hoon",366-382,Article,JOURNAL OF TRAFFIC AND TRANSPORTATION ENGINEERING-ENGLISH EDITION,Aug-19,,1
1281,0,0,0,0,0,0,0,0,0,,0
1282,0,0,0,0,0,0,0,0,0,,0
1283,Testing legislative shirking in a new setting: the case of lame duck sessions in the Korean National Assembly,0,"Choi JY, Kim J","CAMBRIDGE UNIV PRESS, EDINBURGH BLDG, SHAFTESBURY RD, CB2 8RU CAMBRIDGE, ENGLAND","Koo Bon Sang, Kim Junseok, Choi Jun Young",33-52,Article,JAPANESE JOURNAL OF POLITICAL SCIENCE,Mar-19,,1
1284,0,0,0,0,0,0,0,0,0,,0
1285,0,0,0,0,0,0,0,0,0,,0
1286,0,0,0,0,0,0,0,0,0,,0
1287,0,0,0,0,0,0,0,0,0,,0
1288,0,0,0,0,0,0,0,0,0,,0
1289,0,0,0,0,0,0,0,0,0,,0
1290,0,0,0,0,0,0,0,0,0,,0
1291,0,0,0,0,0,0,0,0,0,,0
1292,0,0,0,0,0,0,0,0,0,,0
1293,0,0,0,0,0,0,0,0,0,,0
1294,0,0,0,0,0,0,0,0,0,,0
1295,0,0,0,0,0,0,0,0,0,,0
1296,0,0,0,0,0,0,0,0,0,,0
1297,0,0,0,0,0,0,0,0,0,,0
1298,Screen Time and Cardiovascular Risks Among Middle-Aged Women,0,Ham OK,"LIPPINCOTT WILLIAMS & WILKINS, TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, PA 19103 USA","Ham Ok Kyung, Lee Bo Gyeong",474-482,Article,JOURNAL OF CARDIOVASCULAR NURSING,NOV-DEC 2019,,1
1299,0,0,0,0,0,0,0,0,0,,0
1300,0,0,0,0,0,0,0,0,0,,0
1301,0,0,0,0,0,0,0,0,0,,0
1302,0,0,0,0,0,0,0,0,0,,0
1303,0,0,0,0,0,0,0,0,0,,0
1304,0,0,0,0,0,0,0,0,0,,0
1305,0,0,0,0,0,0,0,0,0,,0
1306,Implementation of Optimal Scheduling Algorithm for Multi-Functional Battery Energy Storage System,0,Won D,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Cha Hee-Jun, Lee Sung-Eun, Won Dongjun",1339,Article,ENERGIES,APR 1 2019,,1
1307,Development of a Two-Stage ESS-Scheduling Model for Cost Minimization Using Machine Learning-Based Load Prediction Techniques,0,Kim J,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Park Minsu, Kim Jaehwi, Won Dongjun, Kim Jaehee",370,Article,PROCESSES,Jun-19,,1
1308,A Novel Plant Propagation-Based Cascaded Fractional Order PI Controller for Optimal Operation of Grid-Connected Single-Stage Three-Phase Solar Photovoltaic System,0,Won D,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Zamee Muhammad Ahsan, Won Dongjun",4269,Article,APPLIED SCIENCES-BASEL,Oct-19,,1
1309,Economic Routing of Electric Vehicles using Dynamic Pricing in Consideration of System Voltage,0,Won D,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Lee Hyung-Joo, Cha Hee-Jun, Won Dongjun",4337,Article,APPLIED SCIENCES-BASEL,Oct-19,,1
1310,Study on Parasite Effect with Strapdown Seeker in Consideration of Time Delay,0,Ryoo CK,"AMER INST AERONAUTICS ASTRONAUTICS, 1801 ALEXANDER BELL DRIVE, STE 500, RESTON, VA 22091-4344 USA","Hong Ju-Hyeon, Park Sang-Sup, Lee Chang-Hun, Ryoo Chang-Kyung",1383-1392,Article,JOURNAL OF GUIDANCE CONTROL AND DYNAMICS,Jun-19,,1
1311,0,0,0,0,0,0,0,0,0,,0
1312,0,0,0,0,0,0,0,0,0,,0
1313,0,0,0,0,0,0,0,0,0,,0
1314,0,0,0,0,0,0,0,0,0,,0
1315,0,0,0,0,0,0,0,0,0,,0
1316,0,0,0,0,0,0,0,0,0,,0
1317,"An effective High Recall Retrieval method (vol 123, 13, 2019)",0,Lee W,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Song Justin JongSu, Lee Wookey, Afshar Jafar",101778,Correction,DATA & KNOWLEDGE ENGINEERING,Jan-20,,1
1318,0,0,0,0,0,0,0,0,0,,0
1319,A Machine Learning Approach to Fitting Prescription for Hearing Aids,0,Lee S,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Mondol S. I. M. M. Raton, Lee Sangmin",736,Article,ELECTRONICS,Jul-19,,1
1320,0,0,0,0,0,0,0,0,0,,0
1321,Entropy-based pruning method for convolutional neural networks,0,Kang S,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Hur Cheonghwan, Kang Sanggil",2950-2963,Article,JOURNAL OF SUPERCOMPUTING,Jun-19,,1
1322,Code authorship identification using convolutional neural networks,0,AbuHmed T,"ELSEVIER SCIENCE BV, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","Abuhamad Mohammed, Rhim Ji-su, AbuHmed Tamer, Ullah Sana, Kang Sanggil, Nyang DaeHun",104-115,Article,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE,Jun-19,,1
1323,CHERN-SIMONS GAUGED SIGMA MODEL INTO H-2 AND ITS SELF-DUAL EQUATIONS,0,Huh H,"AMER INST MATHEMATICAL SCIENCES-AIMS, PO BOX 2604, SPRINGFIELD, MO 65801-2604 USA","Choe Kwangseok, Huh Hyungjin",4613-4646,Article,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS,Aug-19,,1
1324,Existence of Radial Mixed Type Solutions in Chern-Simons Theories of Rank 2 in R-2,0,Kim N,"SPRINGER, 233 SPRING ST, NEW YORK, NY 10013 USA","Choe Kwangseok, Kim Namkwon, Lin Chang-Shou",995-1017,Article,COMMUNICATIONS IN MATHEMATICAL PHYSICS,Sep-19,,1
1325,Magneto-optic property measurement of bismuth substituted yttrium iron garnet films prepared by metal-organic-decomposition method at the 1310-nm and 1550-nm wavelengths,0,Kim KH,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Kim Yudeuk, Bang David Juseong, Kim Yonghwan, Jung Jinyong, Hur Namjung, You Chun-Yeol, Kim Kyong Hon",165673,Article,JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS,DEC 15 2019,,1
1326,0,0,0,0,0,0,0,0,0,,0
1327,0,0,0,0,0,0,0,0,0,,0
1328,0,0,0,0,0,0,0,0,0,,0
1329,0,0,0,0,0,0,0,0,0,,0
1330,0,0,0,0,0,0,0,0,0,,0
1331,"Effects of Acute Exercise on Mitochondrial Function, Dynamics, and Mitophagy in Rat Cardiac and Skeletal Muscles",0,Kwak HB,"KOREAN CONTINENCE SOC, DEPT UROLOGY, AJOU UNIV COLL MEDICINE, SAN 5 WONCHEN-DONG, YEONGOTONG-GU, SUWON 443-721, SOUTH KOREA","Yoo Su-Zi, No Mi-Hyun, Heo Jun-Won, Park Dong-Ho, Kang Ju-Hee, Kim Joon-Hee, Seo Dae-Yun, Han Jin, Jung Su-Jeen, Kwak Hyo-Bum",S22-S31,Article,INTERNATIONAL NEUROUROLOGY JOURNAL,Feb-19,,1
1332,0,0,0,0,0,0,0,0,0,,0
1333,Lactate overload inhibits myogenic activity in C2C12 myotubes,0,"Park DH, Kang JH","DE GRUYTER POLAND SP ZOO, BOGUMILA ZUGA 32A STR., 01-811 WARSAW, POLAND","Oh Sarah Se-Jung, Kim Sujin, Moon Sohee, Park Dong-Ho, Kang Ju-Hee",29-37,Article,OPEN LIFE SCIENCES,2019,,1
1334,Roles of myokines in exercise-induced improvement of neuropsychiatric function,0,Kang JH,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Kim Sujin, Choi Ji-Young, Moon Sohee, Park Dong-Ho, Kwak Hyo-Bum, Kang Ju-Hee",491-505,Review,PFLUGERS ARCHIV-EUROPEAN JOURNAL OF PHYSIOLOGY,Mar-19,,1
1335,New 20 m Progressive Shuttle Test Protocol and Equation for Predicting the Maximal Oxygen Uptake of Korean Adolescents Aged 13-18 Years,0,Park DH,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Lee Sang-Hyun, Song Jung-Ran, Kim Yang-Jung, Kim Su-Jin, Park Hyuk, Kim Chang-Sun, Kwak Hyo-Bum, Kang Ju-Hee, Park Dong-Ho",2265,Article,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,JUL 1 2019,,1
1336,Effects of a single bout of exercise on mitochondria-mediated apoptotic signaling in rat cardiac and skeletal muscles,0,Kwak HB,"KOREAN SOC EXERCISE REHABILITATION, 264 BAEKJEGOBUN-RO, SONGPA-GU, SEOUL, 138-841, SOUTH KOREA","Yoo Su-Zi, No Mi-Hyun, Heo Jun-Won, Chang Eunwook, Park Dong-Ho, Kang Ju-Hee, Seo Dae-Yun, Han Jin, Jung Su-Jeen, Hwangbo Kwan",512-517,Article,JOURNAL OF EXERCISE REHABILITATION,Aug-19,,1
1337,0,0,0,0,0,0,0,0,0,,0
1338,Enrichment of Exosome-Like Extracellular Vesicles from Plasma Suitable for Clinical Vesicular miRNA Biomarker Research,0,Kang JH,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Moon Sohee, Shin Dong Wun, Kim Sujin, Lee Young-Sun, Mankhong Sakulrat, Yang Seong Wook, Lee Phil Hyu, Park Dong-Ho, Kwak Hyo-Bum, Lee Jae-Sun",1995,Article,JOURNAL OF CLINICAL MEDICINE,Nov-19,,1
1339,0,0,0,0,0,0,0,0,0,,0
1340,The Effects of Anterior Cruciate Ligament Reconstruction on Individual Quadriceps Muscle Thickness and Circulating Biomarkers,0,Chang E,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Yang Jae-Ho, Eun Seung-Pyo, Park Dong-Ho, Kwak Hyo-Bum, Chang Eunwook",4895,Article,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,DEC 2 2019,,1
1341,0,0,0,0,0,0,0,0,0,,0
1342,0,0,0,0,0,0,0,0,0,,0
1343,Liner Ship Routing with Speed and Fleet Size Optimization,0,Kim JG,"KOREAN SOCIETY OF CIVIL ENGINEERS-KSCE, 3-16 JUNGDAE-RO 25-GIL, SONGPA-GU, SEOUL, 05661, SOUTH KOREA","Kim Hwa-Joong, Son Dong-Hoon, Yang Woosuk, Kim Jae-Gon",1341-1350,Article,KSCE JOURNAL OF CIVIL ENGINEERING,Mar-19,,1
1344,0,0,0,0,0,0,0,0,0,,0
1345,0,0,0,0,0,0,0,0,0,,0
1346,Reliability Analysis and Optimization of Cold Chain Distribution System for Fresh Agricultural Products,0,Park M,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Zhang Jinghan, Cao Wujun, Park Minyoung",3618,Article,SUSTAINABILITY,JUL 1 2019,,1
1347,0,0,0,0,0,0,0,0,0,,0
1348,0,0,0,0,0,0,0,0,0,,0
1349,0,0,0,0,0,0,0,0,0,,0
1350,Quantifying the impact of low-cost carriers on international air passenger movements to and from major airports in Asia,0,Yoshida Y,"ELSEVIER SCIENCE BV, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","Bilotkach Volodymyr, Kawata Keisuke, Kim Tae Seung, Park Jaehong, Purwandono Putut, Yoshida Yuichiro",28-57,Article,INTERNATIONAL JOURNAL OF INDUSTRIAL ORGANIZATION,Jan-19,,1
1351,0,0,0,0,0,0,0,0,0,,0
1352,Earth rotation deceleration/acceleration due to semidiurnal oceanic/atmospheric tides: Revisited with new calculation,0,Na SH,"SCIENCE PRESS, 16 DONGHUANGCHENGGEN NORTH ST, BEIJING, 100717, PEOPLES R CHINA","Na Sung-Ho, Shen Wenbin, Cho Jungho, Seo Kiweon, Shin Young-Hong, Park Kwan-Dong, Youm Kookyoun, Yoo Sung-Moon",37-41,Article,GEODESY AND GEODYNAMICS,Jan-19,,1
1353,Empirical Orthogonal Function analysis and modeling of ionospheric TEC over South Korean region,0,Park KD,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Ansari Kutubuddin, Park Kwan-Dong, Panda Sampad Kumar",313-324,Article,ACTA ASTRONAUTICA,Aug-19,,1
1354,Coordinate transformation parameters in Nepal by using neural network and SVD methods,0,Ansari K,"SCIENDO, DE GRUYTER POLAND SP Z O O, BOGUMILA ZUGA 32A STR, 01-811 WARSAW, POLAND","Ansari Kutubuddin, Gyawali Prabin, Pradhan Prachand Man, Park Kwan-Dong",22-28,Article,JOURNAL OF GEODETIC SCIENCE,Jan-19,,1
1355,Contemporary deformation and seismicity analysis in Southwest Japan during 2010-2018 based on GNSS measurements,0,Park KD,"SPRINGER, 233 SPRING ST, NEW YORK, NY 10013 USA","Ansari Kutubuddin, Park Kwan-Dong",2373-2390,Article,INTERNATIONAL JOURNAL OF EARTH SCIENCES,Oct-19,,1
1356,Linear time-series modeling of the GNSS based TEC variations over Southwest Japan during 2011-2018 and comparison against ARMA and GIM models,0,Park KD,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Ansari Kutubuddin, Park Kwan-Dong, Kubo Nobuaki",248-258,Article,ACTA ASTRONAUTICA,Dec-19,,1
1357,0,0,0,0,0,0,0,0,0,,0
1358,Predictive gas sensor based on thermal fingerprints from Pt-SnO2 nanowires,0,"Tonezzer M, Kim SS","ELSEVIER SCIENCE SA, PO BOX 564, 1001 LAUSANNE, SWITZERLAND","Tonezzer Matteo, Kim Jae-Hun, Lee Jae-Hyoung, Iannotta Salvatore, Kim Sang Sub",670-678,Article,SENSORS AND ACTUATORS B-CHEMICAL,FEB 15 2019,,1
1359,Effect of temperature on gas sensing properties of lithium (Li) substituted (NiFe2O4) nickel ferrite thin film,0,"Manikandan V, Kim SS","ELSEVIER SCIENCE BV, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","Manikandan V, Kim Jae-Hun, Mirzaei Ali, Kim Sang Sub, Vigneselvan S., Singh Monika, Chandrasekaran J.",485-490,Article,JOURNAL OF MOLECULAR STRUCTURE,FEB 5 2019,,1
1360,Enhancement of H2S sensing performance of p-CuO nanofibers by loading p-reduced graphene oxide nanosheets,0,"Kim SS, Kim HW","ELSEVIER SCIENCE SA, PO BOX 564, 1001 LAUSANNE, SWITZERLAND","Kim Jae-Hun, Mirzaei Ali, Zheng Yifang, Lee Jae-Hyoung, Kim Jin-Young, Kim Hyoun Woo, Kim Sang Sub",453-461,Article,SENSORS AND ACTUATORS B-CHEMICAL,FEB 15 2019,,1
1361,"Synthesis, Characterization and Gas-Sensing Properties of Pristine and SnS2 Functionalized TeO2 Nanowires",0,"Jeon H, Kim HW, Kim SS","KOREAN INST METALS MATERIALS, KIM BLDG 6TH FLOOR, SEOCHO-DAERO 56 GIL 38, SEOCHO-GU, SEOUL 137-881, SOUTH KOREA","Kim Sangwoo, Bang Jae Hoon, Choi Myung Sik, Oum Wansik, Mirzaei Ali, Lee Namgue, Kwon Hyouk-Chon, Lee Dohyung, Jeon Hyeongtag, Kim Sang Sub",805-813,Article,METALS AND MATERIALS INTERNATIONAL,May-19,,1
1362,Improving the hydrogen sensing properties of SnO2 nanowire-based conductometric sensors by Pd-decoration,0,"Kim SS, Kim HW","ELSEVIER SCIENCE SA, PO BOX 564, 1001 LAUSANNE, SWITZERLAND","Kim Jae-Hun, Mirzaei Ali, Kim Hyoun Woo, Kim Sang Sub",358-367,Article,SENSORS AND ACTUATORS B-CHEMICAL,APR 15 2019,,1
